N	P	M	v0	beta	num_steps
20	60	48	2.000000e-01	7.000000e-01	100000
i	V_beta	h^2	Acc.
5671	7.277176e+00	1.044948e+05	1
5672	7.123387e+00	1.171067e+05	1
5673	7.193246e+00	1.105887e+05	1
5674	7.216253e+00	1.226083e+05	1
5675	7.216253e+00	1.191668e+05	0
5676	7.470941e+00	1.092613e+05	1
5677	7.470941e+00	1.121798e+05	0
5678	7.470941e+00	1.137586e+05	0
5679	7.731144e+00	1.034417e+05	1
5680	7.913264e+00	1.075871e+05	1
5681	8.026353e+00	1.089006e+05	1
5682	7.948751e+00	1.042526e+05	1
5683	7.953152e+00	1.082603e+05	1
5684	7.941129e+00	1.050645e+05	1
5685	7.914177e+00	1.088413e+05	1
5686	8.156665e+00	1.064247e+05	1
5687	8.156665e+00	1.150407e+05	0
5688	8.302355e+00	1.153166e+05	1
5689	8.302355e+00	1.204049e+05	0
5690	8.255766e+00	1.070834e+05	1
5691	7.988158e+00	1.052030e+05	1
5692	8.107588e+00	1.185183e+05	1
5693	8.208221e+00	1.186517e+05	1
5694	8.294517e+00	1.086819e+05	1
5695	8.252363e+00	1.131006e+05	1
5696	8.365770e+00	1.138746e+05	1
5697	8.365770e+00	1.132836e+05	0
5698	8.365770e+00	1.141295e+05	0
5699	8.486072e+00	1.100579e+05	1
5700	8.297091e+00	1.106837e+05	1
5701	8.408338e+00	1.083402e+05	1
5702	8.408338e+00	1.194056e+05	0
5703	8.282075e+00	1.071621e+05	1
5704	8.454228e+00	1.094117e+05	1
5705	8.453614e+00	1.135898e+05	1
5706	8.453614e+00	1.230206e+05	0
5707	8.315841e+00	1.066942e+05	1
5708	8.168248e+00	1.083268e+05	1
5709	8.168248e+00	1.145166e+05	0
5710	8.168248e+00	1.075825e+05	0
5711	8.168248e+00	1.070919e+05	0
5712	8.165005e+00	1.068877e+05	1
5713	8.194076e+00	1.127173e+05	1
5714	8.194084e+00	1.135225e+05	1
5715	8.372482e+00	1.127995e+05	1
5716	8.372482e+00	1.101912e+05	0
5717	8.372482e+00	1.169533e+05	0
5718	8.306701e+00	1.108222e+05	1
5719	8.306701e+00	1.100129e+05	0
5720	8.363938e+00	1.044829e+05	1
5721	8.406327e+00	1.078843e+05	1
5722	8.606832e+00	1.040176e+05	1
5723	8.451791e+00	1.086393e+05	1
5724	8.456168e+00	1.118555e+05	1
5725	8.332606e+00	1.202062e+05	1
5726	8.404857e+00	1.205796e+05	1
5727	8.506243e+00	1.094903e+05	1
5728	8.562183e+00	1.128898e+05	1
5729	8.962076e+00	1.121226e+05	1
5730	8.992593e+00	1.130294e+05	1
5731	8.964134e+00	1.198639e+05	1
5732	8.964134e+00	1.084330e+05	0
5733	8.747354e+00	1.091036e+05	1
5734	8.775357e+00	1.241679e+05	1
5735	8.647880e+00	1.058339e+05	1
5736	8.700678e+00	1.063271e+05	1
5737	8.700678e+00	1.105396e+05	0
5738	9.016322e+00	1.005820e+05	1
5739	8.818019e+00	1.179878e+05	1
5740	9.067114e+00	1.153154e+05	1
5741	9.241830e+00	1.098079e+05	1
5742	9.144414e+00	1.076028e+05	1
5743	9.082700e+00	1.161934e+05	1
5744	8.972487e+00	1.123243e+05	1
5745	9.102069e+00	1.099431e+05	1
5746	8.703051e+00	1.169429e+05	1
5747	9.075914e+00	1.106276e+05	1
5748	9.075914e+00	1.174876e+05	0
5749	9.027305e+00	1.152508e+05	1
5750	9.064382e+00	1.195794e+05	1
5751	9.187412e+00	1.169714e+05	1
5752	9.347610e+00	1.094385e+05	1
5753	9.384725e+00	1.094572e+05	1
5754	9.516286e+00	1.160551e+05	1
5755	9.546528e+00	1.042209e+05	1
5756	9.419866e+00	1.053244e+05	1
5757	9.266705e+00	1.111416e+05	1
5758	9.034709e+00	1.129048e+05	1
5759	9.104927e+00	1.122687e+05	1
5760	9.283595e+00	1.147440e+05	1
5761	9.320485e+00	1.046718e+05	1
5762	9.320485e+00	1.112297e+05	0
5763	9.530446e+00	1.094751e+05	1
5764	9.274838e+00	1.100291e+05	1
5765	9.202259e+00	1.152738e+05	1
5766	8.997308e+00	1.168335e+05	1
5767	8.715365e+00	1.156690e+05	1
5768	8.715365e+00	1.124391e+05	0
5769	8.715365e+00	1.135573e+05	0
5770	8.846446e+00	1.100816e+05	1
5771	9.125472e+00	1.039208e+05	1
5772	9.314501e+00	1.165713e+05	1
5773	9.246153e+00	1.056417e+05	1
5774	9.053536e+00	1.100154e+05	1
5775	9.061381e+00	1.089027e+05	1
5776	9.061381e+00	1.144594e+05	0
5777	9.074622e+00	1.051013e+05	1
5778	9.284276e+00	1.073266e+05	1
5779	9.284276e+00	1.208893e+05	0
5780	9.289930e+00	1.133482e+05	1
5781	9.451632e+00	1.070480e+05	1
5782	9.451632e+00	1.110320e+05	0
5783	9.518443e+00	1.032802e+05	1
5784	9.518443e+00	1.184099e+05	0
5785	9.551300e+00	1.080106e+05	1
5786	9.312618e+00	1.129134e+05	1
5787	9.757331e+00	1.157229e+05	1
5788	1.013687e+01	1.109889e+05	1
5789	1.006105e+01	1.081915e+05	1
5790	1.029457e+01	1.067675e+05	1
5791	1.045821e+01	1.077431e+05	1
5792	1.003485e+01	1.056746e+05	1
5793	9.926277e+00	1.173138e+05	1
5794	9.990565e+00	1.170756e+05	1
5795	1.007066e+01	1.195119e+05	1
5796	9.889491e+00	1.080196e+05	1
5797	9.889491e+00	1.058939e+05	0
5798	1.028076e+01	1.128763e+05	1
5799	1.038283e+01	1.163322e+05	1
5800	1.056093e+01	1.124345e+05	1
5801	1.056093e+01	1.100318e+05	0
5802	1.031440e+01	1.168776e+05	1
5803	1.031440e+01	1.116969e+05	0
5804	1.043573e+01	1.111349e+05	1
5805	1.004197e+01	1.088080e+05	1
5806	1.014107e+01	1.080499e+05	1
5807	1.029294e+01	1.189354e+05	1
5808	1.029294e+01	1.048736e+05	0
5809	1.010169e+01	1.091860e+05	1
5810	1.029316e+01	1.073833e+05	1
5811	1.029316e+01	1.139261e+05	0
5812	1.003853e+01	1.137406e+05	1
5813	1.030975e+01	1.126966e+05	1
5814	1.030975e+01	1.169814e+05	0
5815	1.042914e+01	1.198293e+05	1
5816	1.042914e+01	1.029577e+05	0
5817	1.052835e+01	1.099520e+05	1
5818	1.052835e+01	1.150052e+05	0
5819	1.052835e+01	1.196420e+05	0
5820	1.017216e+01	1.135582e+05	1
5821	1.007888e+01	1.142164e+05	1
5822	9.875586e+00	1.184992e+05	1
5823	1.006620e+01	1.118766e+05	1
5824	9.966688e+00	1.048896e+05	1
5825	9.908151e+00	1.047383e+05	1
5826	9.988237e+00	1.196244e+05	1
5827	9.740084e+00	1.171431e+05	1
5828	9.740084e+00	1.098008e+05	0
5829	9.691938e+00	1.141752e+05	1
5830	9.608525e+00	1.201862e+05	1
5831	9.651726e+00	1.101136e+05	1
5832	9.467018e+00	1.077276e+05	1
5833	9.173777e+00	1.102972e+05	1
5834	9.219322e+00	1.056529e+05	1
5835	9.167780e+00	1.121286e+05	1
5836	9.231886e+00	1.126864e+05	1
5837	9.354481e+00	1.100509e+05	1
5838	9.673726e+00	1.080578e+05	1
5839	9.657287e+00	1.238805e+05	1
5840	9.509231e+00	1.049094e+05	1
5841	9.234520e+00	1.142359e+05	1
5842	9.234520e+00	1.231517e+05	0
5843	8.991051e+00	1.054678e+05	1
5844	9.294281e+00	1.107302e+05	1
5845	8.867693e+00	1.062347e+05	1
5846	8.895585e+00	1.071766e+05	1
5847	8.977279e+00	1.120799e+05	1
5848	8.977279e+00	1.022091e+05	0
5849	8.977279e+00	1.082090e+05	0
5850	9.047544e+00	1.206657e+05	1
5851	9.270441e+00	1.105667e+05	1
5852	9.176225e+00	1.122600e+05	1
5853	8.668242e+00	1.065413e+05	1
5854	8.648701e+00	1.102181e+05	1
5855	8.941257e+00	1.124374e+05	1
5856	9.070698e+00	1.076436e+05	1
5857	9.106098e+00	1.088207e+05	1
5858	9.344659e+00	1.054427e+05	1
5859	9.382188e+00	1.164917e+05	1
5860	9.382188e+00	1.132956e+05	0
5861	9.382188e+00	1.183651e+05	0
5862	9.382188e+00	1.019869e+05	0
5863	9.382188e+00	1.161694e+05	0
5864	9.312085e+00	1.074891e+05	1
5865	9.380258e+00	1.100324e+05	1
5866	9.448005e+00	1.137739e+05	1
5867	9.560635e+00	1.076131e+05	1
5868	9.960628e+00	1.211073e+05	1
5869	9.758597e+00	1.211671e+05	1
5870	9.605975e+00	1.135068e+05	1
5871	9.764863e+00	1.115754e+05	1
5872	9.818806e+00	1.137147e+05	1
5873	9.830957e+00	1.113487e+05	1
5874	9.979598e+00	1.146251e+05	1
5875	1.024611e+01	1.084706e+05	1
5876	1.023933e+01	1.185721e+05	1
5877	1.023933e+01	1.228994e+05	0
5878	1.045836e+01	1.134301e+05	1
5879	1.036282e+01	1.186398e+05	1
5880	1.039059e+01	1.119301e+05	1
5881	1.039059e+01	1.248864e+05	0
5882	9.909111e+00	1.035913e+05	1
5883	9.909111e+00	1.162245e+05	0
5884	1.005446e+01	1.147964e+05	1
5885	1.003712e+01	1.125554e+05	1
5886	1.034706e+01	1.057334e+05	1
5887	1.055968e+01	1.120113e+05	1
5888	1.058771e+01	1.201468e+05	1
5889	1.088992e+01	1.167864e+05	1
5890	1.080002e+01	1.174608e+05	1
5891	1.074765e+01	1.159788e+05	1
5892	1.042927e+01	1.208129e+05	1
5893	1.046473e+01	1.116661e+05	1
5894	1.046473e+01	1.161851e+05	0
5895	1.032106e+01	1.104608e+05	1
5896	1.032106e+01	1.173901e+05	0
5897	1.032106e+01	1.094029e+05	0
5898	1.068550e+01	1.071303e+05	1
5899	1.073489e+01	1.095310e+05	1
5900	1.073489e+01	1.112327e+05	0
5901	1.077152e+01	1.067940e+05	1
5902	1.047298e+01	1.209219e+05	1
5903	1.021741e+01	1.129702e+05	1
5904	1.005203e+01	1.067067e+05	1
5905	9.790797e+00	1.074085e+05	1
5906	9.790797e+00	1.149931e+05	0
5907	9.736868e+00	1.070230e+05	1
5908	9.736868e+00	1.123218e+05	0
5909	9.736868e+00	1.209461e+05	0
5910	9.862206e+00	1.116386e+05	1
5911	9.862206e+00	1.188236e+05	0
5912	9.722908e+00	1.002467e+05	1
5913	9.768200e+00	1.080462e+05	1
5914	9.488331e+00	1.110559e+05	1
5915	9.464234e+00	1.173074e+05	1
5916	9.671652e+00	1.134922e+05	1
5917	9.355527e+00	1.125926e+05	1
5918	9.078615e+00	1.129818e+05	1
5919	9.077518e+00	1.139725e+05	1
5920	9.133957e+00	1.142320e+05	1
5921	9.133957e+00	1.116907e+05	0
5922	9.209723e+00	1.120192e+05	1
5923	9.177885e+00	1.201064e+05	1
5924	9.070601e+00	1.141901e+05	1
5925	9.151985e+00	1.122093e+05	1
5926	8.777540e+00	1.120135e+05	1
5927	8.911178e+00	1.268390e+05	1
5928	8.786144e+00	1.162181e+05	1
5929	8.786144e+00	1.182042e+05	0
5930	8.937527e+00	1.180882e+05	1
5931	9.130848e+00	1.095895e+05	1
5932	9.202311e+00	1.135051e+05	1
5933	9.320385e+00	1.055323e+05	1
5934	9.483999e+00	1.078408e+05	1
5935	9.483999e+00	1.113631e+05	0
5936	9.419881e+00	1.086139e+05	1
5937	9.550992e+00	1.132078e+05	1
5938	9.793343e+00	1.046694e+05	1
5939	9.814482e+00	1.055679e+05	1
5940	9.689062e+00	1.117161e+05	1
5941	9.705637e+00	1.141284e+05	1
5942	9.632030e+00	1.066297e+05	1
5943	9.887217e+00	1.076599e+05	1
5944	9.887217e+00	1.195745e+05	0
5945	9.653320e+00	1.124766e+05	1
5946	9.546372e+00	1.121315e+05	1
5947	9.544891e+00	1.092570e+05	1
5948	9.571112e+00	1.055202e+05	1
5949	9.571112e+00	1.134269e+05	0
5950	9.571112e+00	1.173884e+05	0
5951	9.363605e+00	1.107559e+05	1
5952	9.137510e+00	1.048916e+05	1
5953	9.315436e+00	1.070438e+05	1
5954	9.201715e+00	1.191429e+05	1
5955	9.195550e+00	1.118705e+05	1
5956	9.195550e+00	1.117578e+05	0
5957	9.439477e+00	1.051436e+05	1
5958	9.800863e+00	1.066718e+05	1
5959	9.800863e+00	1.157362e+05	0
5960	9.708252e+00	1.164769e+05	1
5961	9.463187e+00	1.093947e+05	1
5962	9.530521e+00	1.091817e+05	1
5963	9.409600e+00	1.052386e+05	1
5964	9.288557e+00	1.029256e+05	1
5965	9.288557e+00	1.104443e+05	0
5966	9.210314e+00	1.181434e+05	1
5967	9.041507e+00	1.075529e+05	1
5968	9.042132e+00	1.220152e+05	1
5969	9.042132e+00	1.254932e+05	0
5970	9.441958e+00	1.104897e+05	1
5971	9.502122e+00	1.072722e+05	1
5972	9.502122e+00	1.255145e+05	0
5973	9.341549e+00	1.078052e+05	1
5974	9.245500e+00	1.051316e+05	1
5975	9.320125e+00	1.199436e+05	1
5976	9.630302e+00	1.229710e+05	1
5977	9.646665e+00	1.102965e+05	1
5978	9.606936e+00	1.151094e+05	1
5979	9.653714e+00	1.093467e+05	1
5980	9.292573e+00	1.119423e+05	1
5981	9.000766e+00	1.200294e+05	1
5982	8.795573e+00	1.108229e+05	1
5983	8.507493e+00	1.104792e+05	1
5984	8.326081e+00	1.189104e+05	1
5985	8.326081e+00	1.050668e+05	0
5986	8.326081e+00	1.132777e+05	0
5987	8.326081e+00	1.107953e+05	0
5988	8.255224e+00	9.629419e+04	1
5989	8.282196e+00	1.074148e+05	1
5990	8.282196e+00	1.094919e+05	0
5991	8.282196e+00	1.070902e+05	0
5992	8.260806e+00	1.090455e+05	1
5993	8.260806e+00	1.174749e+05	0
5994	8.056830e+00	1.110330e+05	1
5995	8.056830e+00	1.167689e+05	0
5996	8.056830e+00	1.116581e+05	0
5997	7.949118e+00	1.092637e+05	1
5998	7.850756e+00	1.143734e+05	1
5999	8.252212e+00	1.073189e+05	1
6000	8.358216e+00	1.038953e+05	1
6001	8.689536e+00	1.167032e+05	1
6002	8.689536e+00	1.157789e+05	0
6003	8.548016e+00	1.169636e+05	1
6004	8.244129e+00	1.039523e+05	1
6005	8.215463e+00	1.106779e+05	1
6006	8.358812e+00	1.143247e+05	1
6007	8.588468e+00	1.134527e+05	1
6008	8.579437e+00	1.039171e+05	1
6009	8.567285e+00	1.098337e+05	1
6010	8.376494e+00	1.119657e+05	1
6011	8.437050e+00	1.106150e+05	1
6012	8.437050e+00	1.105855e+05	0
6013	8.447379e+00	1.084955e+05	1
6014	8.426649e+00	1.126094e+05	1
6015	8.337232e+00	1.047155e+05	1
6016	8.403551e+00	1.151562e+05	1
6017	8.341626e+00	1.166449e+05	1
6018	8.270404e+00	1.066719e+05	1
6019	8.235496e+00	1.132097e+05	1
6020	8.270002e+00	1.118949e+05	1
6021	8.236132e+00	1.124847e+05	1
6022	8.318543e+00	1.119949e+05	1
6023	8.318543e+00	1.295506e+05	0
6024	8.301624e+00	1.041613e+05	1
6025	8.301624e+00	1.168948e+05	0
6026	8.604251e+00	1.044156e+05	1
6027	8.747086e+00	1.203096e+05	1
6028	8.747086e+00	1.200659e+05	0
6029	8.530035e+00	1.145000e+05	1
6030	8.286061e+00	1.180450e+05	1
6031	8.358750e+00	1.117465e+05	1
6032	8.358750e+00	1.156771e+05	0
6033	8.358750e+00	1.193715e+05	0
6034	8.196147e+00	1.021101e+05	1
6035	7.887281e+00	1.100219e+05	1
6036	8.022350e+00	1.011487e+05	1
6037	8.022350e+00	1.208327e+05	0
6038	8.022350e+00	1.085402e+05	0
6039	8.022350e+00	1.182480e+05	0
6040	7.900788e+00	1.172775e+05	1
6041	8.028315e+00	1.183670e+05	1
6042	8.028315e+00	1.155081e+05	0
6043	8.163947e+00	1.067505e+05	1
6044	8.047060e+00	1.010667e+05	1
6045	7.904850e+00	9.951415e+04	1
6046	7.904850e+00	1.147107e+05	0
6047	7.737977e+00	1.050640e+05	1
6048	7.704066e+00	1.167245e+05	1
6049	7.763302e+00	1.123039e+05	1
6050	7.851003e+00	1.153653e+05	1
6051	7.851003e+00	1.179362e+05	0
6052	8.178803e+00	1.116671e+05	1
6053	8.571992e+00	1.128989e+05	1
6054	8.238412e+00	1.168587e+05	1
6055	8.047864e+00	1.190384e+05	1
6056	8.353087e+00	1.196792e+05	1
6057	8.577944e+00	1.125768e+05	1
6058	8.273487e+00	1.096628e+05	1
6059	8.104377e+00	1.105052e+05	1
6060	7.950355e+00	1.103487e+05	1
6061	7.987833e+00	1.099167e+05	1
6062	7.973421e+00	1.146560e+05	1
6063	7.973421e+00	1.120137e+05	0
6064	7.734305e+00	1.113635e+05	1
6065	7.734305e+00	1.216236e+05	0
6066	7.581389e+00	1.098378e+05	1
6067	7.504316e+00	1.099923e+05	1
6068	7.743117e+00	1.069487e+05	1
6069	7.743117e+00	1.094478e+05	0
6070	7.641738e+00	1.127114e+05	1
6071	7.446017e+00	1.177479e+05	1
6072	7.595017e+00	1.034018e+05	1
6073	7.524124e+00	1.184854e+05	1
6074	7.524124e+00	1.206758e+05	0
6075	7.524124e+00	1.192150e+05	0
6076	7.831852e+00	1.085015e+05	1
6077	7.906852e+00	1.031466e+05	1
6078	8.109850e+00	1.087694e+05	1
6079	8.171088e+00	1.063185e+05	1
6080	8.171088e+00	1.196987e+05	0
6081	8.685178e+00	1.081231e+05	1
6082	8.685178e+00	1.117174e+05	0
6083	8.685178e+00	1.184957e+05	0
6084	8.685178e+00	1.103443e+05	0
6085	8.494959e+00	1.179340e+05	1
6086	8.059401e+00	1.074162e+05	1
6087	7.755471e+00	1.150954e+05	1
6088	7.840520e+00	1.106093e+05	1
6089	7.876067e+00	1.212302e+05	1
6090	8.056101e+00	1.132732e+05	1
6091	7.827891e+00	1.236795e+05	1
6092	7.819750e+00	1.160214e+05	1
6093	7.819750e+00	1.107935e+05	0
6094	7.907467e+00	1.123599e+05	1
6095	8.278169e+00	1.074430e+05	1
6096	8.630672e+00	9.889587e+04	1
6097	8.660757e+00	1.093778e+05	1
6098	8.657972e+00	1.153323e+05	1
6099	8.266769e+00	1.146620e+05	1
6100	8.238030e+00	1.063584e+05	1
6101	8.205394e+00	1.095699e+05	1
6102	8.090247e+00	1.081598e+05	1
6103	8.029823e+00	1.079644e+05	1
6104	7.951577e+00	1.117949e+05	1
6105	7.951577e+00	1.173399e+05	0
6106	8.151974e+00	1.123689e+05	1
6107	8.032881e+00	1.133743e+05	1
6108	7.812688e+00	1.166511e+05	1
6109	7.812688e+00	1.106507e+05	0
6110	7.561534e+00	1.100593e+05	1
6111	7.389370e+00	1.143925e+05	1
6112	7.635724e+00	1.175204e+05	1
6113	7.622217e+00	1.116320e+05	1
6114	7.461162e+00	1.054386e+05	1
6115	7.705599e+00	1.160878e+05	1
6116	7.769037e+00	1.103304e+05	1
6117	7.645488e+00	1.119535e+05	1
6118	7.473902e+00	1.115703e+05	1
6119	7.375182e+00	1.135489e+05	1
6120	7.669637e+00	1.123119e+05	1
6121	7.960207e+00	1.193812e+05	1
6122	7.971121e+00	1.068322e+05	1
6123	7.778198e+00	1.167399e+05	1
6124	7.778198e+00	1.185625e+05	0
6125	7.879828e+00	1.089370e+05	1
6126	7.914205e+00	1.163601e+05	1
6127	7.698644e+00	1.118832e+05	1
6128	7.681217e+00	1.109378e+05	1
6129	7.681217e+00	1.067063e+05	0
6130	7.610390e+00	1.113290e+05	1
6131	7.567973e+00	1.124537e+05	1
6132	7.313536e+00	1.123799e+05	1
6133	7.453579e+00	1.135058e+05	1
6134	7.453579e+00	1.142318e+05	0
6135	7.454248e+00	1.018766e+05	1
6136	7.454248e+00	1.142376e+05	0
6137	7.454248e+00	1.148625e+05	0
6138	7.412813e+00	1.114734e+05	1
6139	7.412813e+00	1.121107e+05	0
6140	7.385945e+00	1.057107e+05	1
6141	7.385945e+00	1.139750e+05	0
6142	7.223368e+00	1.068070e+05	1
6143	7.424733e+00	1.056475e+05	1
6144	7.424733e+00	1.088206e+05	0
6145	7.262290e+00	1.077682e+05	1
6146	7.334145e+00	1.013242e+05	1
6147	7.377651e+00	1.097905e+05	1
6148	7.251916e+00	1.090896e+05	1
6149	7.314108e+00	1.129313e+05	1
6150	7.617200e+00	1.114265e+05	1
6151	7.563184e+00	1.136795e+05	1
6152	7.469313e+00	1.212503e+05	1
6153	7.688033e+00	1.263630e+05	1
6154	7.666400e+00	1.126001e+05	1
6155	7.909840e+00	1.132210e+05	1
6156	7.810855e+00	1.143353e+05	1
6157	8.085560e+00	1.095245e+05	1
6158	8.022655e+00	1.157270e+05	1
6159	8.290600e+00	1.083414e+05	1
6160	8.290600e+00	1.196873e+05	0
6161	8.356706e+00	1.169388e+05	1
6162	8.491578e+00	1.072837e+05	1
6163	8.650454e+00	1.110029e+05	1
6164	8.741973e+00	1.106110e+05	1
6165	8.741973e+00	1.264525e+05	0
6166	8.741973e+00	1.155389e+05	0
6167	8.741973e+00	1.127988e+05	0
6168	8.726988e+00	1.075858e+05	1
6169	8.866717e+00	1.108657e+05	1
6170	8.936969e+00	1.149304e+05	1
6171	8.936969e+00	1.142554e+05	0
6172	9.216322e+00	1.158211e+05	1
6173	9.256295e+00	1.104501e+05	1
6174	9.385545e+00	1.184582e+05	1
6175	9.583193e+00	1.055577e+05	1
6176	9.657409e+00	1.124614e+05	1
6177	9.535834e+00	1.166984e+05	1
6178	9.442989e+00	1.201741e+05	1
6179	9.362682e+00	1.124075e+05	1
6180	9.168552e+00	1.168523e+05	1
6181	9.168552e+00	1.198833e+05	0
6182	9.340914e+00	1.106300e+05	1
6183	9.340914e+00	1.082905e+05	0
6184	9.279589e+00	1.193554e+05	1
6185	9.476391e+00	1.140822e+05	1
6186	9.385509e+00	1.257257e+05	1
6187	9.452073e+00	1.154143e+05	1
6188	9.776904e+00	1.114487e+05	1
6189	9.776904e+00	1.138651e+05	0
6190	9.578033e+00	1.137008e+05	1
6191	9.246869e+00	1.101253e+05	1
6192	8.835690e+00	1.134611e+05	1
6193	9.101729e+00	1.201404e+05	1
6194	9.101729e+00	1.130718e+05	0
6195	8.971269e+00	1.023660e+05	1
6196	8.658894e+00	1.197333e+05	1
6197	8.501773e+00	1.072069e+05	1
6198	8.282866e+00	1.099933e+05	1
6199	8.282866e+00	1.240259e+05	0
6200	8.452004e+00	1.220603e+05	1
6201	8.287918e+00	1.092658e+05	1
6202	8.407203e+00	1.175927e+05	1
6203	8.353214e+00	1.066687e+05	1
6204	8.353214e+00	1.202731e+05	0
6205	8.353214e+00	1.141329e+05	0
6206	8.303457e+00	1.080114e+05	1
6207	7.817198e+00	1.109444e+05	1
6208	7.902123e+00	1.181843e+05	1
6209	7.798091e+00	1.154384e+05	1
6210	7.780080e+00	1.096896e+05	1
6211	7.780080e+00	1.153792e+05	0
6212	8.006493e+00	1.113728e+05	1
6213	8.074429e+00	1.153801e+05	1
6214	8.217984e+00	1.214027e+05	1
6215	8.036772e+00	1.120086e+05	1
6216	7.828977e+00	1.095462e+05	1
6217	7.675422e+00	1.133689e+05	1
6218	7.634617e+00	1.171886e+05	1
6219	7.769361e+00	1.080357e+05	1
6220	7.769361e+00	1.224171e+05	0
6221	7.814661e+00	1.057996e+05	1
6222	7.988004e+00	1.178135e+05	1
6223	8.006942e+00	1.070712e+05	1
6224	7.776205e+00	1.123440e+05	1
6225	8.198395e+00	1.173078e+05	1
6226	8.106281e+00	1.185315e+05	1
6227	8.307882e+00	1.083174e+05	1
6228	8.307882e+00	1.130850e+05	0
6229	8.227355e+00	1.132759e+05	1
6230	8.352830e+00	1.130747e+05	1
6231	8.498770e+00	1.071169e+05	1
6232	8.498770e+00	1.163654e+05	0
6233	8.498770e+00	1.132443e+05	0
6234	8.546077e+00	1.140467e+05	1
6235	8.536549e+00	1.181846e+05	1
6236	8.388665e+00	1.066949e+05	1
6237	8.412497e+00	1.137920e+05	1
6238	8.128547e+00	1.193259e+05	1
6239	8.187526e+00	1.133876e+05	1
6240	7.937054e+00	1.129388e+05	1
6241	7.871551e+00	1.129877e+05	1
6242	8.271862e+00	1.041832e+05	1
6243	8.183854e+00	1.134916e+05	1
6244	8.045496e+00	1.149742e+05	1
6245	7.902647e+00	1.098045e+05	1
6246	7.993097e+00	1.116333e+05	1
6247	7.993097e+00	1.158796e+05	0
6248	7.993097e+00	1.146366e+05	0
6249	8.209322e+00	1.063633e+05	1
6250	8.276704e+00	1.152514e+05	1
6251	8.572435e+00	1.124414e+05	1
6252	8.726378e+00	1.181123e+05	1
6253	8.755953e+00	1.153824e+05	1
6254	8.622609e+00	1.176391e+05	1
6255	8.622609e+00	1.184507e+05	0
6256	8.450777e+00	1.109166e+05	1
6257	8.491407e+00	1.020874e+05	1
6258	8.547865e+00	1.093043e+05	1
6259	8.684000e+00	1.082617e+05	1
6260	8.764527e+00	1.135676e+05	1
6261	8.768488e+00	1.198782e+05	1
6262	9.121862e+00	1.110391e+05	1
6263	9.609719e+00	1.178135e+05	1
6264	9.743312e+00	1.121905e+05	1
6265	9.743312e+00	1.169287e+05	0
6266	9.743312e+00	1.152462e+05	0
6267	9.616635e+00	1.136224e+05	1
6268	9.799500e+00	1.122891e+05	1
6269	9.799500e+00	1.171159e+05	0
6270	9.890987e+00	1.131038e+05	1
6271	9.675524e+00	1.145903e+05	1
6272	1.008477e+01	1.157519e+05	1
6273	1.022450e+01	1.175354e+05	1
6274	1.001056e+01	1.145092e+05	1
6275	9.807746e+00	1.199559e+05	1
6276	9.544520e+00	1.148459e+05	1
6277	9.604614e+00	1.189711e+05	1
6278	9.807638e+00	1.194663e+05	1
6279	9.807638e+00	1.263545e+05	0
6280	9.517752e+00	1.158443e+05	1
6281	9.177886e+00	1.100920e+05	1
6282	9.177886e+00	1.161962e+05	0
6283	9.165168e+00	1.180647e+05	1
6284	8.546465e+00	1.148354e+05	1
6285	8.675520e+00	1.133480e+05	1
6286	8.828297e+00	1.141071e+05	1
6287	9.153681e+00	1.091553e+05	1
6288	9.042992e+00	1.135546e+05	1
6289	9.042992e+00	1.172165e+05	0
6290	8.667903e+00	1.146005e+05	1
6291	8.606064e+00	1.185896e+05	1
6292	8.606064e+00	1.144948e+05	0
6293	8.606064e+00	1.160415e+05	0
6294	8.767706e+00	1.138746e+05	1
6295	9.000278e+00	1.051927e+05	1
6296	8.850512e+00	1.138626e+05	1
6297	8.777873e+00	1.137712e+05	1
6298	9.252536e+00	1.125518e+05	1
6299	9.011491e+00	1.203912e+05	1
6300	8.841320e+00	1.185018e+05	1
6301	8.667600e+00	1.194994e+05	1
6302	8.642719e+00	1.208815e+05	1
6303	8.642719e+00	1.205246e+05	0
6304	8.353263e+00	1.109046e+05	1
6305	8.353263e+00	1.184255e+05	0
6306	8.353263e+00	1.288792e+05	0
6307	8.676022e+00	1.151708e+05	1
6308	8.676022e+00	1.228504e+05	0
6309	8.680512e+00	1.240984e+05	1
6310	8.966872e+00	1.116350e+05	1
6311	9.161547e+00	1.215242e+05	1
6312	8.867299e+00	1.101486e+05	1
6313	8.905697e+00	1.204969e+05	1
6314	8.860769e+00	1.227684e+05	1
6315	8.820886e+00	1.182068e+05	1
6316	8.759116e+00	1.164113e+05	1
6317	8.911875e+00	1.210615e+05	1
6318	8.911875e+00	1.226910e+05	0
6319	9.042327e+00	1.178556e+05	1
6320	9.029833e+00	1.162654e+05	1
6321	9.292746e+00	1.156780e+05	1
6322	9.165148e+00	1.114547e+05	1
6323	9.165148e+00	1.202550e+05	0
6324	9.097239e+00	1.251901e+05	1
6325	9.206506e+00	1.195406e+05	1
6326	9.384287e+00	1.131850e+05	1
6327	9.384287e+00	1.276973e+05	0
6328	9.384287e+00	1.164606e+05	0
6329	9.410102e+00	1.138878e+05	1
6330	9.358409e+00	1.214319e+05	1
6331	9.158824e+00	1.206473e+05	1
6332	9.129680e+00	1.240016e+05	1
6333	9.081742e+00	1.214119e+05	1
