N	P	M	v0	beta	num_steps
10	50	48	2.000000e-01	7.000000e-01	10000
i	V_beta	h^2	Acc.
2103	3.692447e+00	4.048760e+04	1
2104	3.699449e+00	4.470567e+04	1
2105	3.737456e+00	4.175457e+04	1
2106	3.755448e+00	3.558667e+04	1
2107	3.668756e+00	4.012843e+04	1
2108	3.848645e+00	3.972892e+04	1
2109	3.721470e+00	4.126813e+04	1
2110	3.882227e+00	3.851544e+04	1
2111	4.061814e+00	3.888775e+04	1
2112	3.880892e+00	3.991010e+04	1
2113	3.938746e+00	3.856008e+04	1
2114	4.128793e+00	3.947374e+04	1
2115	4.014068e+00	3.613412e+04	1
2116	3.908357e+00	3.576438e+04	1
2117	3.997313e+00	4.156704e+04	1
2118	4.015090e+00	3.613971e+04	1
2119	4.173172e+00	3.686204e+04	1
2120	4.190605e+00	3.773490e+04	1
2121	4.089756e+00	3.874350e+04	1
2122	4.089756e+00	4.526366e+04	0
2123	3.896868e+00	3.954773e+04	1
2124	3.814674e+00	3.332608e+04	1
2125	3.814674e+00	3.753695e+04	0
2126	3.806986e+00	3.696560e+04	1
2127	3.662167e+00	3.702287e+04	1
2128	3.626827e+00	3.892891e+04	1
2129	3.757098e+00	3.812291e+04	1
2130	3.754577e+00	3.761050e+04	1
2131	3.897464e+00	3.898064e+04	1
2132	3.845760e+00	3.934287e+04	1
2133	3.790411e+00	3.516484e+04	1
2134	3.757419e+00	3.710465e+04	1
2135	3.663815e+00	3.634108e+04	1
2136	3.615603e+00	3.721978e+04	1
2137	3.615603e+00	4.225681e+04	0
2138	3.891986e+00	3.637967e+04	1
2139	3.857022e+00	3.761423e+04	1
2140	3.986356e+00	3.505860e+04	1
2141	4.037777e+00	3.919245e+04	1
2142	3.935225e+00	4.102520e+04	1
2143	4.134494e+00	4.390912e+04	1
2144	4.161411e+00	4.017911e+04	1
2145	4.401494e+00	4.196767e+04	1
2146	4.393393e+00	4.613138e+04	1
2147	4.506798e+00	3.780351e+04	1
2148	4.455176e+00	4.358997e+04	1
2149	4.660542e+00	4.335466e+04	1
2150	4.835996e+00	4.593316e+04	1
2151	4.995434e+00	3.808683e+04	1
2152	5.115845e+00	4.145668e+04	1
2153	4.707454e+00	3.701018e+04	1
2154	4.721022e+00	3.771855e+04	1
2155	4.613166e+00	3.493667e+04	1
2156	4.682455e+00	3.969344e+04	1
2157	4.754297e+00	3.734568e+04	1
2158	4.790792e+00	4.364134e+04	1
2159	4.774335e+00	4.051101e+04	1
2160	4.531407e+00	3.368751e+04	1
2161	4.509346e+00	3.989989e+04	1
2162	4.308576e+00	3.984511e+04	1
2163	4.332225e+00	4.243346e+04	1
2164	4.456314e+00	3.730726e+04	1
2165	4.456314e+00	4.301708e+04	0
2166	4.307501e+00	3.521684e+04	1
2167	4.187471e+00	4.229507e+04	1
2168	4.053504e+00	3.910515e+04	1
2169	4.118746e+00	4.103277e+04	1
2170	4.172344e+00	3.997406e+04	1
2171	4.407921e+00	3.679760e+04	1
2172	4.300295e+00	4.308865e+04	1
2173	4.148921e+00	3.961906e+04	1
2174	4.029957e+00	3.796684e+04	1
2175	3.972089e+00	4.158715e+04	1
2176	3.769114e+00	3.902684e+04	1
2177	3.655088e+00	4.037716e+04	1
2178	3.784921e+00	4.009850e+04	1
2179	3.954749e+00	4.255462e+04	1
2180	3.954749e+00	4.092206e+04	0
2181	4.029868e+00	4.001585e+04	1
2182	4.003071e+00	4.302013e+04	1
2183	3.847780e+00	4.196315e+04	1
2184	3.647430e+00	3.699855e+04	1
2185	3.773544e+00	3.656386e+04	1
2186	3.790409e+00	3.927826e+04	1
2187	3.993607e+00	3.823318e+04	1
2188	3.923094e+00	3.752030e+04	1
2189	3.942945e+00	3.944410e+04	1
2190	3.962291e+00	3.681672e+04	1
2191	3.837047e+00	3.961125e+04	1
2192	3.909320e+00	4.271280e+04	1
2193	3.935613e+00	3.693258e+04	1
2194	3.961578e+00	3.911451e+04	1
2195	3.812100e+00	3.872872e+04	1
2196	3.657750e+00	4.403838e+04	1
2197	3.885885e+00	3.590931e+04	1
2198	4.022331e+00	3.593414e+04	1
2199	4.004065e+00	3.692704e+04	1
2200	3.952049e+00	3.996571e+04	1
2201	4.007809e+00	3.267995e+04	1
2202	3.968766e+00	3.659257e+04	1
2203	3.935334e+00	4.004116e+04	1
2204	4.119607e+00	3.810207e+04	1
2205	4.063046e+00	3.859561e+04	1
2206	4.077076e+00	4.094597e+04	1
2207	4.265108e+00	3.917470e+04	1
2208	4.605970e+00	4.157480e+04	1
2209	4.228700e+00	4.376311e+04	1
2210	4.369796e+00	3.688790e+04	1
2211	4.264905e+00	4.075798e+04	1
2212	4.562351e+00	3.897962e+04	1
2213	4.323563e+00	3.787545e+04	1
2214	4.410781e+00	3.513537e+04	1
2215	4.459777e+00	3.770013e+04	1
2216	4.555753e+00	4.521696e+04	1
2217	4.585229e+00	3.706238e+04	1
2218	4.476269e+00	4.336416e+04	1
2219	4.442240e+00	4.106834e+04	1
2220	4.277475e+00	4.065730e+04	1
2221	4.144400e+00	3.650665e+04	1
2222	4.263689e+00	3.844507e+04	1
2223	4.272031e+00	4.289314e+04	1
2224	4.390562e+00	4.093823e+04	1
2225	4.329248e+00	3.946724e+04	1
2226	4.364737e+00	3.881703e+04	1
2227	4.372620e+00	4.027327e+04	1
2228	4.373023e+00	4.358610e+04	1
2229	4.429650e+00	3.711313e+04	1
2230	4.608712e+00	4.142902e+04	1
2231	4.518922e+00	3.450725e+04	1
2232	4.553039e+00	4.098954e+04	1
2233	4.475396e+00	4.217742e+04	1
2234	4.401760e+00	3.773732e+04	1
2235	4.479425e+00	4.098759e+04	1
2236	4.449282e+00	3.745690e+04	1
2237	4.475789e+00	4.420564e+04	1
2238	4.475789e+00	3.970927e+04	0
2239	4.623459e+00	3.594434e+04	1
2240	4.668233e+00	3.832528e+04	1
2241	4.458626e+00	3.862845e+04	1
2242	4.501626e+00	3.651200e+04	1
2243	4.766257e+00	4.414096e+04	1
2244	4.858948e+00	3.795756e+04	1
2245	4.884779e+00	3.895986e+04	1
2246	4.839789e+00	3.941086e+04	1
2247	4.532465e+00	4.010433e+04	1
2248	4.447535e+00	4.026233e+04	1
2249	4.296075e+00	3.804798e+04	1
2250	4.501999e+00	3.767052e+04	1
2251	4.770348e+00	3.735101e+04	1
2252	4.770348e+00	4.503572e+04	0
2253	4.757033e+00	4.392615e+04	1
2254	4.857535e+00	3.515320e+04	1
2255	5.036948e+00	3.623688e+04	1
2256	5.204003e+00	3.721681e+04	1
2257	5.381414e+00	4.191658e+04	1
2258	5.483335e+00	3.531603e+04	1
2259	5.603517e+00	3.963057e+04	1
2260	5.339770e+00	4.132833e+04	1
2261	5.195776e+00	4.195799e+04	1
2262	5.128592e+00	4.048589e+04	1
2263	4.953679e+00	3.889558e+04	1
2264	4.740971e+00	4.068127e+04	1
2265	4.714052e+00	4.237540e+04	1
2266	4.789964e+00	3.794325e+04	1
2267	4.754835e+00	4.640922e+04	1
2268	4.761650e+00	3.761455e+04	1
2269	4.837723e+00	4.222288e+04	1
2270	4.638048e+00	3.647510e+04	1
2271	4.535887e+00	3.938087e+04	1
2272	4.420416e+00	4.120532e+04	1
2273	4.332331e+00	4.063326e+04	1
2274	4.543057e+00	3.814107e+04	1
2275	4.576608e+00	3.930325e+04	1
2276	4.576608e+00	4.398256e+04	0
2277	4.521892e+00	3.732178e+04	1
2278	4.652217e+00	3.958834e+04	1
2279	4.681047e+00	3.755906e+04	1
2280	4.700727e+00	3.701185e+04	1
2281	5.011057e+00	4.238571e+04	1
2282	4.841548e+00	4.332947e+04	1
2283	4.898078e+00	3.950226e+04	1
2284	4.949101e+00	4.202347e+04	1
2285	5.014094e+00	3.854130e+04	1
2286	4.943421e+00	4.189296e+04	1
2287	4.713540e+00	4.016629e+04	1
2288	4.903661e+00	3.667220e+04	1
2289	4.735537e+00	3.670987e+04	1
2290	4.738140e+00	3.622146e+04	1
2291	4.822519e+00	4.032498e+04	1
2292	4.822519e+00	3.841629e+04	0
2293	4.791213e+00	3.338313e+04	1
2294	5.023806e+00	3.732358e+04	1
2295	5.021520e+00	4.069981e+04	1
2296	4.899065e+00	3.537650e+04	1
2297	5.002027e+00	4.361117e+04	1
2298	5.075920e+00	3.687135e+04	1
2299	5.021963e+00	3.968559e+04	1
2300	5.268178e+00	4.674807e+04	1
2301	5.214783e+00	4.010851e+04	1
2302	5.459202e+00	4.032173e+04	1
2303	5.553616e+00	4.151248e+04	1
2304	5.310359e+00	3.544673e+04	1
2305	5.236799e+00	3.311330e+04	1
2306	5.144667e+00	4.000550e+04	1
2307	5.109372e+00	3.403885e+04	1
2308	5.104647e+00	3.863150e+04	1
2309	5.056328e+00	3.845626e+04	1
2310	4.694484e+00	4.146226e+04	1
2311	4.580568e+00	4.156870e+04	1
2312	4.498347e+00	4.001685e+04	1
2313	4.486465e+00	3.747028e+04	1
2314	4.412642e+00	4.077680e+04	1
2315	4.414791e+00	3.672713e+04	1
2316	4.512537e+00	4.229061e+04	1
2317	4.512537e+00	4.074137e+04	0
2318	4.322332e+00	3.487628e+04	1
2319	4.354206e+00	3.987117e+04	1
2320	4.377006e+00	3.970616e+04	1
2321	4.461513e+00	3.912431e+04	1
2322	4.391477e+00	4.127416e+04	1
2323	4.373785e+00	4.208399e+04	1
2324	4.316636e+00	4.325652e+04	1
2325	4.306038e+00	3.663528e+04	1
2326	4.134012e+00	4.010241e+04	1
2327	4.070269e+00	3.955059e+04	1
2328	4.260853e+00	4.122653e+04	1
2329	4.364576e+00	4.411073e+04	1
2330	4.313684e+00	4.051240e+04	1
2331	4.531905e+00	4.112383e+04	1
2332	4.480326e+00	3.760348e+04	1
2333	4.368062e+00	4.316099e+04	1
2334	4.565852e+00	3.743230e+04	1
2335	4.565852e+00	4.158451e+04	0
2336	4.771970e+00	4.283644e+04	1
2337	4.771970e+00	4.320953e+04	0
2338	4.771970e+00	3.847377e+04	0
2339	4.680680e+00	3.924024e+04	1
2340	4.622501e+00	3.921103e+04	1
2341	4.814164e+00	3.783464e+04	1
2342	4.601098e+00	3.780337e+04	1
2343	4.768895e+00	3.847653e+04	1
2344	4.660551e+00	3.937820e+04	1
2345	4.660551e+00	4.226525e+04	0
2346	4.749916e+00	3.784940e+04	1
2347	4.826391e+00	4.187929e+04	1
2348	5.132098e+00	4.022541e+04	1
2349	5.099997e+00	4.475641e+04	1
2350	5.095517e+00	3.925050e+04	1
2351	4.874649e+00	3.562629e+04	1
2352	4.874649e+00	4.077297e+04	0
2353	4.860924e+00	3.834004e+04	1
2354	4.693950e+00	3.782670e+04	1
2355	4.590424e+00	3.728932e+04	1
2356	4.590424e+00	3.893903e+04	0
2357	4.590424e+00	4.236591e+04	0
2358	4.590424e+00	4.390371e+04	0
2359	4.590424e+00	4.061053e+04	0
2360	4.613089e+00	3.199142e+04	1
2361	4.627145e+00	3.617518e+04	1
2362	4.507784e+00	4.031572e+04	1
2363	4.690399e+00	3.755449e+04	1
2364	4.690399e+00	3.679026e+04	0
2365	4.574099e+00	3.766486e+04	1
2366	4.723321e+00	4.022763e+04	1
2367	4.937365e+00	3.988007e+04	1
2368	4.965192e+00	3.804838e+04	1
2369	4.895643e+00	4.055623e+04	1
2370	4.714713e+00	3.726017e+04	1
2371	4.929282e+00	4.304133e+04	1
2372	5.226442e+00	4.233063e+04	1
2373	5.215178e+00	3.635412e+04	1
2374	5.450996e+00	4.184178e+04	1
2375	5.404629e+00	3.889077e+04	1
2376	5.276701e+00	4.274609e+04	1
2377	5.345794e+00	4.077679e+04	1
2378	5.356662e+00	3.695702e+04	1
2379	5.339483e+00	3.538227e+04	1
2380	5.213723e+00	4.106276e+04	1
2381	5.385463e+00	4.168640e+04	1
2382	5.292642e+00	3.833185e+04	1
2383	5.361699e+00	4.297399e+04	1
2384	5.672661e+00	4.121360e+04	1
2385	5.371968e+00	4.213697e+04	1
2386	5.335400e+00	3.997459e+04	1
2387	5.226220e+00	4.203629e+04	1
2388	5.040887e+00	3.631637e+04	1
2389	5.003108e+00	4.310167e+04	1
2390	5.015411e+00	3.858511e+04	1
2391	5.036406e+00	3.807474e+04	1
2392	5.143313e+00	4.376152e+04	1
2393	5.373105e+00	4.283433e+04	1
2394	5.238532e+00	3.763793e+04	1
2395	5.262487e+00	4.036325e+04	1
2396	5.160626e+00	4.142257e+04	1
2397	5.275402e+00	4.149428e+04	1
2398	5.289255e+00	4.343630e+04	1
2399	5.153921e+00	3.816461e+04	1
2400	5.169526e+00	3.556523e+04	1
2401	5.334816e+00	4.216083e+04	1
2402	5.321804e+00	3.858092e+04	1
2403	5.451463e+00	3.835232e+04	1
2404	5.757247e+00	3.725826e+04	1
2405	6.055393e+00	3.504978e+04	1
2406	5.851932e+00	3.588122e+04	1
2407	5.851932e+00	4.256538e+04	0
2408	5.851932e+00	3.881019e+04	0
2409	5.945814e+00	3.840587e+04	1
2410	5.919294e+00	3.755732e+04	1
2411	6.033429e+00	4.282251e+04	1
2412	6.033429e+00	4.574072e+04	0
2413	5.896428e+00	4.150150e+04	1
2414	5.888616e+00	4.197112e+04	1
2415	5.731099e+00	3.901907e+04	1
2416	5.731099e+00	3.952749e+04	0
2417	5.731099e+00	4.258336e+04	0
2418	5.789262e+00	3.625463e+04	1
2419	5.641592e+00	4.036042e+04	1
2420	5.737604e+00	3.750210e+04	1
2421	5.728901e+00	3.869157e+04	1
2422	5.996554e+00	3.938292e+04	1
2423	5.978772e+00	4.236946e+04	1
2424	6.108207e+00	3.837878e+04	1
2425	6.256958e+00	4.179395e+04	1
2426	6.416604e+00	4.346605e+04	1
2427	6.473105e+00	4.290131e+04	1
2428	6.455660e+00	3.995088e+04	1
2429	6.113131e+00	4.127508e+04	1
2430	6.104287e+00	4.169527e+04	1
2431	6.127263e+00	4.009116e+04	1
2432	5.871257e+00	3.838766e+04	1
2433	5.894939e+00	4.037783e+04	1
2434	5.603101e+00	4.074588e+04	1
2435	5.603101e+00	4.339875e+04	0
2436	5.583071e+00	3.949458e+04	1
2437	5.574675e+00	3.754646e+04	1
2438	5.592075e+00	3.704796e+04	1
2439	5.684429e+00	4.082540e+04	1
2440	5.134797e+00	4.041928e+04	1
2441	4.976744e+00	3.502969e+04	1
2442	4.986066e+00	3.060458e+04	1
2443	4.915608e+00	4.010588e+04	1
2444	4.799301e+00	4.219364e+04	1
2445	4.854109e+00	3.621241e+04	1
2446	4.874528e+00	3.539681e+04	1
2447	4.874528e+00	4.144628e+04	0
2448	4.875788e+00	3.703683e+04	1
2449	4.909199e+00	4.387309e+04	1
2450	5.033671e+00	3.738226e+04	1
2451	5.182659e+00	3.737665e+04	1
2452	5.075874e+00	4.258229e+04	1
2453	4.937924e+00	4.375782e+04	1
2454	4.941970e+00	3.971258e+04	1
2455	4.917936e+00	4.308583e+04	1
2456	4.955387e+00	3.909739e+04	1
2457	5.124931e+00	4.048132e+04	1
2458	5.225212e+00	4.102031e+04	1
2459	5.495562e+00	3.649596e+04	1
2460	5.437387e+00	3.496028e+04	1
2461	5.534473e+00	4.613993e+04	1
2462	5.588784e+00	4.665715e+04	1
2463	5.742830e+00	4.156486e+04	1
2464	5.827326e+00	3.723089e+04	1
2465	5.567418e+00	3.921801e+04	1
2466	5.600586e+00	4.191642e+04	1
2467	5.671027e+00	3.889666e+04	1
2468	5.679385e+00	3.992312e+04	1
2469	5.679385e+00	4.144878e+04	0
2470	5.621412e+00	3.835913e+04	1
2471	5.481539e+00	3.931879e+04	1
2472	5.199286e+00	3.755916e+04	1
2473	5.022752e+00	4.800054e+04	1
2474	4.598410e+00	4.208978e+04	1
2475	4.450623e+00	3.627976e+04	1
2476	4.461485e+00	4.179190e+04	1
2477	4.325310e+00	4.070188e+04	1
2478	4.196490e+00	3.856780e+04	1
2479	4.196490e+00	4.451385e+04	0
2480	4.215792e+00	3.955082e+04	1
2481	4.196506e+00	4.249893e+04	1
2482	4.124917e+00	3.793317e+04	1
2483	4.124917e+00	4.077652e+04	0
2484	4.086810e+00	3.408129e+04	1
2485	4.086810e+00	4.037211e+04	0
2486	4.056805e+00	3.778296e+04	1
2487	4.248419e+00	4.123107e+04	1
2488	4.240191e+00	3.741338e+04	1
2489	4.616101e+00	4.076584e+04	1
2490	4.523305e+00	3.485650e+04	1
2491	4.481420e+00	3.876237e+04	1
2492	4.512547e+00	3.854889e+04	1
2493	4.684591e+00	3.371152e+04	1
2494	4.741621e+00	4.062872e+04	1
2495	4.467596e+00	3.598070e+04	1
2496	4.586355e+00	3.727205e+04	1
2497	4.615213e+00	4.211965e+04	1
2498	4.684062e+00	3.622713e+04	1
2499	4.520545e+00	3.678651e+04	1
2500	4.283056e+00	3.252825e+04	1
2501	4.258356e+00	3.500212e+04	1
2502	4.373379e+00	3.704106e+04	1
2503	4.322859e+00	3.888004e+04	1
2504	4.334576e+00	3.496144e+04	1
2505	4.526327e+00	3.825489e+04	1
2506	4.446805e+00	3.858884e+04	1
2507	4.363697e+00	3.466140e+04	1
2508	4.326955e+00	3.926194e+04	1
2509	4.048892e+00	4.101563e+04	1
2510	4.033634e+00	4.483493e+04	1
2511	4.071038e+00	3.717227e+04	1
2512	3.773475e+00	3.583360e+04	1
2513	3.754854e+00	3.635995e+04	1
2514	3.942712e+00	4.270840e+04	1
2515	3.780847e+00	3.800802e+04	1
2516	3.577692e+00	3.883954e+04	1
2517	3.649051e+00	3.954579e+04	1
2518	3.985477e+00	4.127558e+04	1
2519	3.970578e+00	3.992814e+04	1
2520	4.020840e+00	4.051274e+04	1
2521	4.016992e+00	4.284706e+04	1
2522	3.920735e+00	4.516281e+04	1
2523	3.647576e+00	4.059150e+04	1
2524	3.719296e+00	3.757358e+04	1
2525	3.626824e+00	3.844580e+04	1
2526	3.520327e+00	4.102545e+04	1
2527	3.469200e+00	3.700805e+04	1
2528	3.284338e+00	4.066892e+04	1
2529	3.148272e+00	3.747450e+04	1
2530	2.954471e+00	3.615536e+04	1
2531	2.854255e+00	3.751118e+04	1
2532	3.023600e+00	3.314850e+04	1
2533	2.868012e+00	3.602977e+04	1
2534	2.785137e+00	3.262916e+04	1
2535	2.824969e+00	3.994193e+04	1
2536	2.945514e+00	3.623382e+04	1
2537	3.100584e+00	3.631466e+04	1
2538	3.086018e+00	3.467308e+04	1
2539	3.078879e+00	3.403648e+04	1
2540	3.048300e+00	4.021536e+04	1
2541	3.313117e+00	3.973723e+04	1
2542	3.422143e+00	4.389794e+04	1
2543	3.289014e+00	3.229751e+04	1
2544	3.237840e+00	3.663843e+04	1
2545	3.239771e+00	3.704595e+04	1
2546	3.282955e+00	4.102670e+04	1
2547	3.265435e+00	3.871996e+04	1
2548	3.147111e+00	3.498003e+04	1
2549	3.253391e+00	4.334921e+04	1
2550	3.151259e+00	3.558345e+04	1
2551	3.109587e+00	3.398062e+04	1
2552	3.129719e+00	3.447555e+04	1
2553	3.140312e+00	4.354808e+04	1
2554	3.106289e+00	3.989065e+04	1
2555	3.257091e+00	3.697804e+04	1
2556	3.246478e+00	3.979665e+04	1
2557	3.330782e+00	4.180706e+04	1
2558	3.178310e+00	3.943832e+04	1
2559	3.106849e+00	4.162422e+04	1
2560	2.997222e+00	4.011509e+04	1
2561	3.022224e+00	4.382650e+04	1
2562	3.083788e+00	3.586558e+04	1
2563	3.083788e+00	4.037568e+04	0
2564	3.135010e+00	3.458413e+04	1
2565	3.295292e+00	3.780286e+04	1
2566	3.167519e+00	3.860606e+04	1
2567	3.144984e+00	3.987805e+04	1
2568	3.332058e+00	3.815529e+04	1
2569	3.277208e+00	3.832965e+04	1
2570	3.229261e+00	3.428109e+04	1
2571	3.316268e+00	3.714521e+04	1
2572	3.417439e+00	3.805960e+04	1
2573	3.417439e+00	4.313850e+04	0
2574	3.353668e+00	4.076522e+04	1
2575	3.284453e+00	3.410899e+04	1
2576	3.264023e+00	3.912572e+04	1
2577	3.272201e+00	3.672298e+04	1
2578	3.328285e+00	3.615107e+04	1
2579	3.371216e+00	3.662066e+04	1
2580	3.434082e+00	4.186830e+04	1
2581	3.347394e+00	3.329396e+04	1
2582	3.347394e+00	3.954383e+04	0
2583	3.429015e+00	3.476923e+04	1
2584	3.398075e+00	3.505634e+04	1
2585	3.494883e+00	4.162428e+04	1
2586	3.584458e+00	4.111530e+04	1
2587	3.489271e+00	3.759378e+04	1
2588	3.700338e+00	3.667389e+04	1
2589	3.735668e+00	4.074380e+04	1
2590	3.687238e+00	4.027739e+04	1
2591	3.707775e+00	3.962683e+04	1
2592	3.770362e+00	3.997004e+04	1
2593	3.651934e+00	3.876631e+04	1
2594	3.491176e+00	4.268554e+04	1
2595	3.601921e+00	3.396268e+04	1
2596	3.654490e+00	3.455202e+04	1
2597	3.634015e+00	4.079027e+04	1
2598	3.693306e+00	3.667254e+04	1
2599	3.628961e+00	4.064072e+04	1
2600	3.878542e+00	3.623794e+04	1
2601	4.097379e+00	4.298921e+04	1
2602	4.022897e+00	3.913519e+04	1
2603	3.874320e+00	4.054922e+04	1
2604	3.883383e+00	3.804897e+04	1
2605	3.853983e+00	4.056972e+04	1
2606	3.784425e+00	3.538603e+04	1
2607	3.950713e+00	4.064165e+04	1
2608	3.950713e+00	3.905896e+04	0
2609	3.856735e+00	3.468667e+04	1
2610	3.726656e+00	3.722263e+04	1
2611	3.579571e+00	3.695878e+04	1
2612	3.566174e+00	3.846912e+04	1
2613	3.616659e+00	3.561705e+04	1
2614	3.507739e+00	3.638067e+04	1
2615	3.684888e+00	3.686540e+04	1
2616	3.601022e+00	3.728667e+04	1
2617	3.638573e+00	3.818899e+04	1
2618	3.638573e+00	4.308422e+04	0
2619	3.524970e+00	3.763716e+04	1
2620	3.500061e+00	3.782428e+04	1
2621	3.442995e+00	4.017161e+04	1
2622	3.311309e+00	4.359674e+04	1
2623	3.274178e+00	3.652720e+04	1
2624	3.334945e+00	3.934458e+04	1
2625	3.298388e+00	3.905754e+04	1
2626	3.388095e+00	3.850068e+04	1
2627	3.311938e+00	4.103248e+04	1
2628	3.265695e+00	3.419988e+04	1
2629	3.282900e+00	4.015758e+04	1
2630	3.205729e+00	3.992386e+04	1
2631	3.274645e+00	3.829863e+04	1
2632	3.159873e+00	3.869233e+04	1
2633	3.184833e+00	3.948793e+04	1
2634	3.186654e+00	3.779834e+04	1
2635	3.259200e+00	4.069697e+04	1
2636	3.303078e+00	3.888627e+04	1
2637	3.269458e+00	3.891455e+04	1
2638	3.181044e+00	3.793388e+04	1
2639	3.226017e+00	3.593468e+04	1
2640	3.379816e+00	3.614096e+04	1
2641	3.280546e+00	3.867818e+04	1
2642	3.163269e+00	4.107514e+04	1
2643	3.232304e+00	4.258492e+04	1
2644	3.156758e+00	4.097645e+04	1
2645	3.097618e+00	3.728386e+04	1
2646	3.044465e+00	3.473526e+04	1
2647	2.848905e+00	3.722302e+04	1
2648	2.822083e+00	3.473403e+04	1
2649	2.768283e+00	3.984620e+04	1
2650	2.775010e+00	4.189901e+04	1
2651	2.660705e+00	3.734347e+04	1
2652	2.690565e+00	3.714014e+04	1
2653	2.810672e+00	3.811093e+04	1
2654	2.770089e+00	4.033663e+04	1
2655	2.808456e+00	3.654906e+04	1
2656	2.834296e+00	4.238903e+04	1
2657	2.832750e+00	4.091024e+04	1
2658	2.851109e+00	4.193056e+04	1
2659	2.913647e+00	3.739574e+04	1
2660	2.964104e+00	3.752603e+04	1
2661	2.997243e+00	3.661672e+04	1
2662	2.928827e+00	3.805051e+04	1
2663	3.019849e+00	3.738918e+04	1
2664	3.220688e+00	3.855709e+04	1
2665	3.209149e+00	3.564686e+04	1
2666	3.150834e+00	3.874838e+04	1
2667	3.180790e+00	4.113493e+04	1
2668	3.080727e+00	3.941805e+04	1
2669	3.080727e+00	3.552106e+04	0
2670	3.062705e+00	3.590371e+04	1
2671	3.051803e+00	3.528911e+04	1
2672	3.188465e+00	3.677417e+04	1
2673	3.188465e+00	4.901744e+04	0
2674	3.289259e+00	3.865926e+04	1
2675	3.289259e+00	4.341834e+04	0
2676	3.414368e+00	3.778205e+04	1
2677	3.422896e+00	4.213563e+04	1
2678	3.477213e+00	4.004091e+04	1
2679	3.492757e+00	3.920801e+04	1
2680	3.388329e+00	4.050139e+04	1
2681	3.456434e+00	3.702938e+04	1
2682	3.325030e+00	4.047958e+04	1
2683	3.123617e+00	4.085856e+04	1
2684	3.244505e+00	4.000587e+04	1
2685	3.239185e+00	3.833900e+04	1
2686	3.247189e+00	3.774944e+04	1
2687	3.226405e+00	4.286022e+04	1
2688	3.125443e+00	4.042934e+04	1
2689	3.177933e+00	3.539572e+04	1
2690	3.402178e+00	3.965976e+04	1
2691	3.434900e+00	4.265521e+04	1
2692	3.568590e+00	4.309513e+04	1
2693	3.506753e+00	4.333013e+04	1
2694	3.535384e+00	4.068958e+04	1
2695	3.655794e+00	3.645310e+04	1
2696	3.459680e+00	3.809737e+04	1
2697	3.477959e+00	4.194486e+04	1
2698	3.443096e+00	4.220970e+04	1
2699	3.303881e+00	4.606678e+04	1
2700	3.269378e+00	4.436160e+04	1
2701	3.249158e+00	4.109306e+04	1
2702	3.242825e+00	4.283274e+04	1
2703	3.408403e+00	4.022953e+04	1
2704	3.591573e+00	4.064314e+04	1
2705	3.521913e+00	3.825306e+04	1
2706	3.441523e+00	3.687158e+04	1
2707	3.466023e+00	4.096293e+04	1
2708	3.479963e+00	3.843772e+04	1
2709	3.578809e+00	4.375394e+04	1
2710	3.580146e+00	4.273207e+04	1
2711	3.590272e+00	3.840952e+04	1
2712	3.468180e+00	4.073547e+04	1
2713	3.468180e+00	4.551604e+04	0
2714	3.362486e+00	3.974279e+04	1
2715	3.646059e+00	3.766567e+04	1
2716	3.695069e+00	4.110246e+04	1
2717	3.648815e+00	3.583628e+04	1
2718	3.734281e+00	3.820905e+04	1
2719	3.681575e+00	4.178490e+04	1
2720	3.758896e+00	4.296329e+04	1
2721	3.635328e+00	4.515228e+04	1
2722	3.635328e+00	4.302497e+04	0
2723	3.446694e+00	3.929379e+04	1
2724	3.519491e+00	4.069975e+04	1
2725	3.485430e+00	3.909048e+04	1
2726	3.485430e+00	3.670058e+04	0
2727	3.893942e+00	3.894431e+04	1
2728	3.944540e+00	3.430211e+04	1
2729	3.952138e+00	3.844135e+04	1
2730	3.965817e+00	4.153864e+04	1
2731	3.956212e+00	3.958129e+04	1
2732	4.005221e+00	3.539620e+04	1
2733	3.898373e+00	3.664847e+04	1
2734	3.921845e+00	3.712899e+04	1
2735	3.735551e+00	4.051387e+04	1
2736	3.581655e+00	3.815511e+04	1
2737	3.525486e+00	3.871651e+04	1
2738	3.619261e+00	3.528686e+04	1
2739	3.446324e+00	3.672876e+04	1
2740	3.383475e+00	3.962023e+04	1
2741	3.337325e+00	3.731619e+04	1
2742	3.394123e+00	3.941457e+04	1
2743	3.415165e+00	3.629516e+04	1
2744	3.555852e+00	4.127340e+04	1
2745	3.484530e+00	4.241151e+04	1
2746	3.327932e+00	3.691735e+04	1
2747	3.451643e+00	3.923729e+04	1
2748	3.383709e+00	3.501615e+04	1
2749	3.410669e+00	3.935743e+04	1
2750	3.296690e+00	4.213226e+04	1
2751	3.490982e+00	3.915164e+04	1
2752	3.361093e+00	3.847274e+04	1
2753	3.377150e+00	3.747887e+04	1
2754	3.437248e+00	3.722318e+04	1
2755	3.334088e+00	4.488334e+04	1
2756	3.373779e+00	4.372215e+04	1
2757	3.246839e+00	3.655490e+04	1
2758	3.350214e+00	4.287381e+04	1
2759	3.179362e+00	3.562109e+04	1
2760	3.344979e+00	3.872586e+04	1
2761	3.344979e+00	3.981096e+04	0
2762	3.344979e+00	3.989302e+04	0
2763	3.214560e+00	3.756552e+04	1
2764	3.214560e+00	4.299791e+04	0
2765	3.147288e+00	4.200597e+04	1
