N	P	M	v0	beta	num_steps
10	100	80	2.000000e-01	7.000000e-01	100000
i	V_beta	h^2	Acc.
28164	3.670333e+00	1.930744e+05	1
28165	3.670333e+00	1.866953e+05	0
28166	3.779265e+00	1.787114e+05	1
28167	3.790770e+00	1.993519e+05	1
28168	3.750681e+00	1.882240e+05	1
28169	3.777014e+00	1.838443e+05	1
28170	3.847481e+00	1.931302e+05	1
28171	3.843616e+00	1.807374e+05	1
28172	3.940505e+00	1.873369e+05	1
28173	3.828598e+00	1.894424e+05	1
28174	3.802969e+00	1.946518e+05	1
28175	3.810370e+00	1.900816e+05	1
28176	3.836465e+00	1.912464e+05	1
28177	3.832977e+00	1.857418e+05	1
28178	3.792762e+00	1.941623e+05	1
28179	3.775589e+00	1.968892e+05	1
28180	3.770006e+00	1.939518e+05	1
28181	3.770006e+00	1.907004e+05	0
28182	3.915879e+00	1.958966e+05	1
28183	3.944304e+00	1.888252e+05	1
28184	3.944304e+00	1.908230e+05	0
28185	3.944304e+00	2.119970e+05	0
28186	3.942936e+00	1.846326e+05	1
28187	3.942936e+00	2.131532e+05	0
28188	3.975052e+00	1.871115e+05	1
28189	3.975052e+00	1.806839e+05	0
28190	3.968055e+00	1.807593e+05	1
28191	3.990043e+00	1.975443e+05	1
28192	3.967832e+00	1.938235e+05	1
28193	3.906899e+00	1.825678e+05	1
28194	3.932313e+00	1.821873e+05	1
28195	3.983851e+00	1.829431e+05	1
28196	3.976822e+00	1.840143e+05	1
28197	4.073213e+00	1.971575e+05	1
28198	4.138719e+00	1.839524e+05	1
28199	4.167648e+00	1.838736e+05	1
28200	4.059446e+00	1.750479e+05	1
28201	4.133141e+00	1.854843e+05	1
28202	4.133141e+00	1.977955e+05	0
28203	4.220274e+00	1.945096e+05	1
28204	4.239773e+00	1.922478e+05	1
28205	4.260129e+00	1.869127e+05	1
28206	4.260129e+00	1.904032e+05	0
28207	4.260129e+00	1.996321e+05	0
28208	4.290403e+00	1.846261e+05	1
28209	4.402003e+00	1.921875e+05	1
28210	4.281625e+00	1.810017e+05	1
28211	4.281332e+00	1.846765e+05	1
28212	4.323164e+00	1.786053e+05	1
28213	4.323164e+00	2.016524e+05	0
28214	4.323164e+00	1.913431e+05	0
28215	4.324369e+00	1.810289e+05	1
28216	4.391230e+00	1.770170e+05	1
28217	4.340792e+00	1.761719e+05	1
28218	4.376190e+00	1.889265e+05	1
28219	4.273880e+00	1.988256e+05	1
28220	4.187417e+00	1.825926e+05	1
28221	4.245403e+00	1.908391e+05	1
28222	4.409115e+00	1.828875e+05	1
28223	4.383065e+00	1.706031e+05	1
28224	4.378444e+00	1.848896e+05	1
28225	4.416637e+00	1.895002e+05	1
28226	4.528842e+00	1.724815e+05	1
28227	4.528842e+00	1.991239e+05	0
28228	4.585691e+00	1.751937e+05	1
28229	4.538709e+00	1.808754e+05	1
28230	4.595068e+00	2.021050e+05	1
28231	4.719021e+00	1.865565e+05	1
28232	4.676829e+00	1.895030e+05	1
28233	4.599656e+00	1.826783e+05	1
28234	4.542605e+00	1.772449e+05	1
28235	4.615201e+00	1.708825e+05	1
28236	4.590519e+00	2.001693e+05	1
28237	4.601817e+00	1.886448e+05	1
28238	4.604685e+00	1.937393e+05	1
28239	4.632503e+00	1.869836e+05	1
28240	4.533356e+00	1.913599e+05	1
28241	4.461671e+00	1.977283e+05	1
28242	4.478510e+00	1.717483e+05	1
28243	4.403296e+00	2.018933e+05	1
28244	4.367379e+00	1.930550e+05	1
28245	4.378785e+00	1.897767e+05	1
28246	4.369490e+00	1.927177e+05	1
28247	4.266906e+00	1.835754e+05	1
28248	4.274281e+00	1.780479e+05	1
28249	4.277945e+00	1.906539e+05	1
28250	4.334289e+00	2.071863e+05	1
28251	4.278420e+00	1.819284e+05	1
28252	4.278420e+00	1.903448e+05	0
28253	4.340858e+00	1.875211e+05	1
28254	4.385539e+00	1.873895e+05	1
28255	4.432778e+00	1.804719e+05	1
28256	4.422031e+00	1.872312e+05	1
28257	4.417727e+00	1.878670e+05	1
28258	4.494724e+00	1.782434e+05	1
28259	4.494724e+00	1.889409e+05	0
28260	4.472392e+00	1.794509e+05	1
28261	4.479111e+00	1.905866e+05	1
28262	4.537618e+00	1.830010e+05	1
28263	4.434654e+00	1.752912e+05	1
28264	4.339884e+00	1.869208e+05	1
28265	4.301253e+00	1.851912e+05	1
28266	4.269837e+00	1.904855e+05	1
28267	4.269837e+00	1.841236e+05	0
28268	4.269837e+00	1.782939e+05	0
28269	4.281753e+00	1.737124e+05	1
28270	4.383875e+00	1.870885e+05	1
28271	4.383875e+00	1.903235e+05	0
28272	4.448631e+00	1.766940e+05	1
28273	4.315187e+00	1.795740e+05	1
28274	4.321558e+00	1.838545e+05	1
28275	4.331776e+00	1.900252e+05	1
28276	4.331776e+00	1.772385e+05	0
28277	4.404612e+00	1.782475e+05	1
28278	4.317176e+00	1.749624e+05	1
28279	4.395135e+00	1.779996e+05	1
28280	4.404813e+00	1.933190e+05	1
28281	4.341421e+00	1.912730e+05	1
28282	4.478139e+00	1.988393e+05	1
28283	4.512468e+00	1.908743e+05	1
28284	4.513949e+00	1.850860e+05	1
28285	4.465818e+00	1.829703e+05	1
28286	4.521975e+00	1.746923e+05	1
28287	4.420229e+00	1.902188e+05	1
28288	4.316894e+00	1.874009e+05	1
28289	4.406392e+00	1.905395e+05	1
28290	4.431835e+00	1.793328e+05	1
28291	4.473336e+00	2.013319e+05	1
28292	4.429468e+00	1.920069e+05	1
28293	4.368816e+00	1.924249e+05	1
28294	4.420446e+00	1.886269e+05	1
28295	4.416221e+00	1.917896e+05	1
28296	4.416221e+00	1.857386e+05	0
28297	4.369804e+00	1.747876e+05	1
28298	4.457318e+00	1.922010e+05	1
28299	4.514958e+00	1.776020e+05	1
28300	4.490947e+00	1.863305e+05	1
28301	4.409596e+00	1.886195e+05	1
28302	4.366391e+00	1.833528e+05	1
28303	4.400635e+00	1.830009e+05	1
28304	4.369717e+00	1.727636e+05	1
28305	4.340750e+00	1.793277e+05	1
28306	4.340750e+00	1.767756e+05	0
28307	4.340750e+00	1.895166e+05	0
28308	4.375714e+00	1.725056e+05	1
28309	4.419263e+00	1.644849e+05	1
28310	4.320906e+00	1.872014e+05	1
28311	4.220799e+00	1.984658e+05	1
28312	4.172141e+00	1.765459e+05	1
28313	4.172141e+00	1.951018e+05	0
28314	4.285951e+00	1.794818e+05	1
28315	4.371938e+00	1.717381e+05	1
28316	4.328871e+00	1.898416e+05	1
28317	4.325608e+00	1.769114e+05	1
28318	4.325938e+00	1.811943e+05	1
28319	4.286060e+00	1.875162e+05	1
28320	4.286060e+00	1.855669e+05	0
28321	4.254899e+00	1.730189e+05	1
28322	4.229978e+00	1.852658e+05	1
28323	4.218088e+00	1.756891e+05	1
28324	4.218088e+00	1.903832e+05	0
28325	4.345952e+00	1.777867e+05	1
28326	4.468462e+00	1.955626e+05	1
28327	4.336359e+00	1.698360e+05	1
28328	4.336161e+00	1.716297e+05	1
28329	4.425085e+00	1.886997e+05	1
28330	4.456097e+00	1.774397e+05	1
28331	4.456097e+00	1.967541e+05	0
28332	4.456097e+00	1.804333e+05	0
28333	4.456097e+00	1.762046e+05	0
28334	4.530465e+00	1.800645e+05	1
28335	4.578036e+00	1.766875e+05	1
28336	4.614178e+00	1.796142e+05	1
28337	4.614178e+00	1.806970e+05	0
28338	4.650240e+00	1.734262e+05	1
28339	4.511845e+00	1.733569e+05	1
28340	4.518979e+00	1.802423e+05	1
28341	4.394359e+00	1.816135e+05	1
28342	4.394359e+00	1.822648e+05	0
28343	4.353213e+00	1.849448e+05	1
28344	4.341148e+00	1.765712e+05	1
28345	4.332599e+00	1.916251e+05	1
28346	4.332599e+00	1.896713e+05	0
28347	4.315426e+00	1.819657e+05	1
28348	4.268583e+00	1.962365e+05	1
28349	4.264962e+00	1.800642e+05	1
28350	4.335407e+00	1.901721e+05	1
28351	4.336395e+00	1.800556e+05	1
28352	4.324846e+00	1.937644e+05	1
28353	4.220805e+00	1.891195e+05	1
28354	4.198896e+00	1.867938e+05	1
28355	4.159860e+00	1.965264e+05	1
28356	4.214439e+00	1.918460e+05	1
28357	4.214439e+00	1.896369e+05	0
28358	4.277776e+00	1.837919e+05	1
28359	4.277776e+00	1.893405e+05	0
28360	4.347662e+00	1.793006e+05	1
28361	4.264784e+00	1.836339e+05	1
28362	4.239025e+00	1.955911e+05	1
28363	4.239025e+00	1.835952e+05	0
28364	4.239025e+00	1.885717e+05	0
28365	4.402768e+00	1.888408e+05	1
28366	4.402768e+00	1.902327e+05	0
28367	4.404703e+00	1.833329e+05	1
28368	4.358698e+00	1.830291e+05	1
28369	4.454464e+00	1.802961e+05	1
28370	4.448686e+00	1.751096e+05	1
28371	4.485917e+00	1.828375e+05	1
28372	4.482068e+00	1.934865e+05	1
28373	4.530930e+00	1.769505e+05	1
28374	4.438425e+00	1.782393e+05	1
28375	4.534056e+00	1.778696e+05	1
28376	4.556086e+00	1.906846e+05	1
28377	4.613048e+00	1.857777e+05	1
28378	4.579549e+00	1.863157e+05	1
28379	4.599124e+00	1.720618e+05	1
28380	4.599124e+00	1.827440e+05	0
28381	4.599124e+00	1.860042e+05	0
28382	4.634730e+00	1.752187e+05	1
28383	4.532484e+00	1.925194e+05	1
28384	4.421218e+00	1.894639e+05	1
28385	4.421218e+00	1.900432e+05	0
28386	4.421218e+00	1.960654e+05	0
28387	4.368798e+00	1.781826e+05	1
28388	4.271860e+00	1.793821e+05	1
28389	4.308505e+00	1.822846e+05	1
28390	4.402382e+00	1.813205e+05	1
28391	4.498456e+00	1.893981e+05	1
28392	4.488241e+00	1.908708e+05	1
28393	4.525477e+00	1.851512e+05	1
28394	4.559591e+00	1.789406e+05	1
28395	4.530439e+00	1.815719e+05	1
28396	4.479541e+00	1.869863e+05	1
28397	4.404117e+00	1.778395e+05	1
28398	4.360858e+00	1.863069e+05	1
28399	4.186261e+00	1.831573e+05	1
28400	4.165015e+00	1.880414e+05	1
28401	4.158810e+00	1.847978e+05	1
28402	4.338829e+00	1.867491e+05	1
28403	4.379958e+00	1.867257e+05	1
28404	4.377976e+00	2.027858e+05	1
28405	4.365038e+00	1.849292e+05	1
28406	4.314784e+00	1.780593e+05	1
28407	4.239354e+00	1.886799e+05	1
28408	4.217401e+00	1.781235e+05	1
28409	4.116789e+00	1.940133e+05	1
28410	4.012469e+00	1.849850e+05	1
28411	3.964499e+00	1.843577e+05	1
28412	4.020812e+00	1.874800e+05	1
28413	4.052975e+00	1.898472e+05	1
28414	4.224104e+00	1.838549e+05	1
28415	4.290334e+00	2.080404e+05	1
28416	4.336029e+00	1.858976e+05	1
28417	4.391675e+00	1.949171e+05	1
28418	4.380895e+00	1.803729e+05	1
28419	4.467094e+00	1.981277e+05	1
28420	4.602285e+00	1.922338e+05	1
28421	4.476203e+00	1.848165e+05	1
28422	4.566659e+00	1.791678e+05	1
28423	4.523439e+00	1.918449e+05	1
28424	4.523439e+00	2.092002e+05	0
28425	4.554955e+00	1.926047e+05	1
28426	4.522369e+00	1.792043e+05	1
28427	4.615568e+00	1.849522e+05	1
28428	4.670383e+00	1.936002e+05	1
28429	4.519450e+00	1.857119e+05	1
28430	4.452253e+00	2.000389e+05	1
28431	4.461263e+00	1.767914e+05	1
28432	4.399672e+00	1.963298e+05	1
28433	4.307700e+00	1.820270e+05	1
28434	4.259534e+00	1.897822e+05	1
28435	4.312794e+00	2.019457e+05	1
28436	4.285868e+00	1.827276e+05	1
28437	4.285868e+00	1.831874e+05	0
28438	4.285868e+00	1.831979e+05	0
28439	4.306527e+00	1.749858e+05	1
28440	4.430863e+00	1.825269e+05	1
28441	4.355150e+00	1.795378e+05	1
28442	4.345289e+00	1.825308e+05	1
28443	4.437020e+00	1.801249e+05	1
28444	4.509999e+00	1.841446e+05	1
28445	4.386991e+00	1.803254e+05	1
28446	4.307694e+00	1.950594e+05	1
28447	4.294025e+00	1.698011e+05	1
28448	4.196073e+00	1.754803e+05	1
28449	4.119251e+00	1.744715e+05	1
28450	4.114421e+00	1.856481e+05	1
28451	4.225404e+00	1.816133e+05	1
28452	4.120871e+00	1.842669e+05	1
28453	4.138945e+00	1.833252e+05	1
28454	4.125522e+00	1.928568e+05	1
28455	4.125522e+00	1.814903e+05	0
28456	4.103115e+00	1.726059e+05	1
28457	4.033555e+00	1.914402e+05	1
28458	3.998165e+00	1.776239e+05	1
28459	3.984014e+00	1.895434e+05	1
28460	3.962374e+00	1.896558e+05	1
28461	3.965950e+00	1.986632e+05	1
28462	3.993480e+00	1.935674e+05	1
28463	4.085309e+00	1.876856e+05	1
28464	4.209071e+00	1.939234e+05	1
28465	4.364098e+00	2.017669e+05	1
28466	4.357212e+00	1.833926e+05	1
28467	4.355661e+00	1.881847e+05	1
28468	4.253283e+00	1.919503e+05	1
28469	4.253283e+00	1.885732e+05	0
28470	4.320405e+00	1.928067e+05	1
28471	4.321484e+00	1.844105e+05	1
28472	4.391886e+00	1.865110e+05	1
28473	4.446939e+00	1.850219e+05	1
28474	4.412518e+00	1.867227e+05	1
28475	4.501721e+00	1.970694e+05	1
28476	4.384346e+00	1.842652e+05	1
28477	4.296796e+00	1.867876e+05	1
28478	4.333335e+00	1.806533e+05	1
28479	4.290432e+00	1.760787e+05	1
28480	4.341016e+00	1.731213e+05	1
28481	4.242423e+00	1.790858e+05	1
28482	4.281627e+00	1.858625e+05	1
28483	4.285490e+00	1.729803e+05	1
28484	4.301212e+00	1.716849e+05	1
28485	4.301212e+00	2.000914e+05	0
28486	4.331576e+00	1.761860e+05	1
28487	4.262173e+00	1.798234e+05	1
28488	4.259953e+00	1.841800e+05	1
28489	4.350815e+00	1.846003e+05	1
28490	4.398435e+00	1.878405e+05	1
28491	4.398435e+00	1.858724e+05	0
28492	4.398435e+00	1.908906e+05	0
28493	4.432372e+00	1.906594e+05	1
28494	4.600998e+00	1.856881e+05	1
28495	4.490828e+00	1.820833e+05	1
28496	4.484437e+00	1.980317e+05	1
28497	4.544420e+00	1.965482e+05	1
28498	4.493334e+00	1.729136e+05	1
28499	4.373378e+00	1.754780e+05	1
28500	4.393928e+00	1.821689e+05	1
28501	4.430388e+00	1.815775e+05	1
28502	4.420118e+00	1.711155e+05	1
28503	4.390588e+00	1.801735e+05	1
28504	4.474715e+00	1.846012e+05	1
28505	4.461191e+00	1.906596e+05	1
28506	4.636135e+00	1.936528e+05	1
28507	4.494309e+00	1.893343e+05	1
28508	4.523053e+00	1.888248e+05	1
28509	4.531728e+00	1.876780e+05	1
28510	4.531728e+00	1.863528e+05	0
28511	4.529376e+00	1.759529e+05	1
28512	4.496264e+00	1.981646e+05	1
28513	4.496264e+00	1.810606e+05	0
28514	4.500075e+00	1.827241e+05	1
28515	4.497090e+00	1.850979e+05	1
28516	4.666841e+00	1.863358e+05	1
28517	4.684411e+00	1.832856e+05	1
28518	4.649443e+00	1.874911e+05	1
28519	4.634222e+00	1.772360e+05	1
28520	4.583171e+00	1.886467e+05	1
28521	4.659472e+00	1.960110e+05	1
28522	4.461700e+00	1.648801e+05	1
28523	4.363661e+00	1.969661e+05	1
28524	4.325032e+00	1.828838e+05	1
28525	4.350964e+00	1.894344e+05	1
28526	4.397144e+00	1.753532e+05	1
28527	4.397144e+00	1.994665e+05	0
28528	4.388791e+00	1.853337e+05	1
28529	4.318230e+00	1.835150e+05	1
28530	4.466273e+00	1.859971e+05	1
28531	4.468027e+00	1.784449e+05	1
28532	4.598756e+00	1.857845e+05	1
28533	4.545834e+00	1.913748e+05	1
28534	4.585358e+00	1.923321e+05	1
28535	4.585358e+00	1.865435e+05	0
28536	4.658516e+00	1.737800e+05	1
28537	4.658516e+00	1.888540e+05	0
28538	4.658516e+00	1.937852e+05	0
28539	4.618705e+00	1.885027e+05	1
28540	4.618705e+00	1.932375e+05	0
28541	4.670979e+00	1.854855e+05	1
28542	4.683907e+00	1.820318e+05	1
28543	4.674351e+00	1.929479e+05	1
28544	4.795463e+00	1.799134e+05	1
28545	4.646449e+00	1.755045e+05	1
28546	4.629917e+00	1.789094e+05	1
28547	4.554802e+00	1.832975e+05	1
28548	4.554802e+00	1.950731e+05	0
28549	4.625642e+00	1.832602e+05	1
28550	4.479395e+00	1.834563e+05	1
28551	4.525552e+00	1.856731e+05	1
28552	4.506929e+00	2.077479e+05	1
28553	4.475846e+00	1.949953e+05	1
28554	4.474957e+00	1.854064e+05	1
28555	4.685280e+00	1.816718e+05	1
28556	4.900043e+00	1.900178e+05	1
28557	4.835374e+00	1.878398e+05	1
28558	4.942378e+00	1.819809e+05	1
28559	4.942378e+00	1.973196e+05	0
28560	4.947706e+00	1.806307e+05	1
28561	5.048661e+00	1.870428e+05	1
28562	5.055621e+00	1.871349e+05	1
28563	5.101983e+00	1.873838e+05	1
28564	5.113631e+00	1.819012e+05	1
28565	5.160270e+00	1.802152e+05	1
28566	5.013875e+00	1.752658e+05	1
28567	4.962743e+00	1.846562e+05	1
28568	4.847807e+00	1.917344e+05	1
28569	4.769078e+00	1.924163e+05	1
28570	4.764297e+00	1.820288e+05	1
28571	4.779395e+00	1.902944e+05	1
28572	4.732206e+00	1.806170e+05	1
28573	4.686173e+00	1.767392e+05	1
28574	4.644408e+00	1.815790e+05	1
28575	4.642594e+00	1.885241e+05	1
28576	4.567461e+00	1.715633e+05	1
28577	4.381093e+00	1.877046e+05	1
28578	4.486434e+00	1.883996e+05	1
28579	4.486434e+00	1.895974e+05	0
28580	4.486434e+00	1.904855e+05	0
28581	4.420379e+00	1.888900e+05	1
28582	4.406301e+00	1.884333e+05	1
28583	4.406301e+00	1.799790e+05	0
28584	4.426632e+00	1.988712e+05	1
28585	4.456102e+00	1.888837e+05	1
28586	4.433857e+00	1.864595e+05	1
28587	4.433857e+00	1.940453e+05	0
28588	4.386477e+00	1.760657e+05	1
28589	4.403244e+00	1.874595e+05	1
28590	4.486339e+00	1.842902e+05	1
28591	4.500017e+00	1.882327e+05	1
28592	4.488547e+00	1.784645e+05	1
28593	4.402778e+00	1.787870e+05	1
28594	4.404222e+00	1.809235e+05	1
28595	4.453464e+00	1.846442e+05	1
28596	4.469795e+00	1.845700e+05	1
28597	4.534904e+00	1.766335e+05	1
28598	4.528248e+00	1.913657e+05	1
28599	4.608900e+00	1.922925e+05	1
28600	4.666330e+00	1.837643e+05	1
28601	4.681140e+00	1.918904e+05	1
28602	4.762587e+00	1.943252e+05	1
28603	4.793932e+00	1.885040e+05	1
28604	4.709671e+00	1.873708e+05	1
28605	4.567394e+00	2.020537e+05	1
28606	4.460613e+00	1.785383e+05	1
28607	4.460613e+00	1.916643e+05	0
28608	4.492951e+00	1.878104e+05	1
28609	4.492951e+00	1.842795e+05	0
28610	4.492951e+00	1.959831e+05	0
28611	4.492951e+00	1.956939e+05	0
28612	4.541651e+00	1.737026e+05	1
28613	4.482645e+00	1.850343e+05	1
28614	4.482645e+00	1.986510e+05	0
28615	4.415610e+00	1.974189e+05	1
28616	4.313863e+00	1.891459e+05	1
28617	4.334282e+00	1.782582e+05	1
28618	4.396637e+00	1.957037e+05	1
28619	4.355017e+00	1.881732e+05	1
28620	4.383195e+00	1.741718e+05	1
28621	4.446272e+00	1.793569e+05	1
28622	4.486114e+00	1.896768e+05	1
28623	4.468593e+00	1.826555e+05	1
28624	4.558780e+00	1.867971e+05	1
28625	4.612748e+00	1.912582e+05	1
28626	4.609737e+00	1.864942e+05	1
28627	4.698444e+00	1.918921e+05	1
28628	4.709073e+00	1.887796e+05	1
28629	4.802005e+00	1.891346e+05	1
28630	4.766107e+00	1.996438e+05	1
28631	4.525823e+00	1.881630e+05	1
28632	4.586197e+00	1.873942e+05	1
28633	4.577615e+00	1.978255e+05	1
28634	4.545966e+00	1.865771e+05	1
28635	4.543622e+00	1.918153e+05	1
28636	4.580616e+00	1.857589e+05	1
28637	4.581555e+00	1.823990e+05	1
28638	4.667317e+00	1.794525e+05	1
28639	4.667317e+00	2.120275e+05	0
28640	4.698248e+00	1.868014e+05	1
28641	4.715771e+00	1.917318e+05	1
28642	4.717934e+00	1.882388e+05	1
28643	4.643169e+00	1.890100e+05	1
28644	4.618872e+00	1.790273e+05	1
28645	4.682282e+00	2.016354e+05	1
28646	4.588933e+00	1.888348e+05	1
28647	4.540000e+00	1.848226e+05	1
28648	4.534649e+00	1.788546e+05	1
28649	4.627361e+00	1.905936e+05	1
28650	4.646246e+00	1.892690e+05	1
28651	4.646246e+00	2.027685e+05	0
28652	4.661406e+00	1.908116e+05	1
28653	4.661406e+00	1.965622e+05	0
28654	4.604714e+00	1.782097e+05	1
28655	4.604714e+00	2.024705e+05	0
28656	4.615116e+00	1.831077e+05	1
28657	4.702615e+00	1.892620e+05	1
28658	4.646865e+00	1.908109e+05	1
28659	4.478403e+00	2.091201e+05	1
28660	4.443351e+00	2.012060e+05	1
28661	4.454148e+00	1.709466e+05	1
28662	4.355314e+00	1.914576e+05	1
28663	4.319850e+00	1.842893e+05	1
28664	4.319850e+00	1.831702e+05	0
28665	4.221695e+00	1.924517e+05	1
28666	4.209739e+00	1.960946e+05	1
28667	4.284659e+00	1.882491e+05	1
28668	4.276984e+00	1.808334e+05	1
28669	4.272274e+00	1.835121e+05	1
28670	4.360408e+00	1.885809e+05	1
28671	4.431608e+00	1.837816e+05	1
28672	4.431608e+00	1.996508e+05	0
28673	4.443074e+00	1.891586e+05	1
28674	4.397777e+00	1.886758e+05	1
28675	4.442880e+00	1.868101e+05	1
28676	4.378718e+00	1.987255e+05	1
28677	4.378718e+00	2.065953e+05	0
28678	4.378718e+00	1.964717e+05	0
28679	4.360106e+00	1.883397e+05	1
28680	4.343487e+00	1.889545e+05	1
28681	4.246729e+00	1.938349e+05	1
28682	4.335806e+00	1.961967e+05	1
28683	4.408598e+00	1.975879e+05	1
28684	4.455985e+00	1.847960e+05	1
28685	4.378573e+00	1.854291e+05	1
28686	4.378573e+00	2.033538e+05	0
28687	4.183180e+00	1.784733e+05	1
28688	4.229341e+00	1.870315e+05	1
28689	4.399972e+00	1.914330e+05	1
28690	4.392504e+00	1.769088e+05	1
28691	4.449029e+00	1.808621e+05	1
28692	4.352558e+00	1.899711e+05	1
28693	4.351096e+00	1.811404e+05	1
28694	4.316578e+00	1.906007e+05	1
28695	4.212938e+00	1.700167e+05	1
28696	4.175100e+00	1.945709e+05	1
28697	4.220630e+00	1.883633e+05	1
28698	4.240296e+00	1.798846e+05	1
28699	4.322384e+00	1.868107e+05	1
28700	4.298911e+00	1.834915e+05	1
28701	4.325232e+00	1.933380e+05	1
28702	4.332620e+00	1.688372e+05	1
28703	4.332620e+00	1.950175e+05	0
28704	4.322271e+00	1.903265e+05	1
28705	4.308833e+00	1.875697e+05	1
28706	4.208702e+00	1.771963e+05	1
28707	4.201336e+00	1.803243e+05	1
28708	4.228959e+00	1.832620e+05	1
28709	4.228959e+00	1.940898e+05	0
28710	4.407788e+00	1.931336e+05	1
28711	4.473269e+00	2.009037e+05	1
28712	4.397269e+00	1.876372e+05	1
28713	4.302029e+00	1.772642e+05	1
28714	4.166141e+00	1.959700e+05	1
28715	4.066282e+00	1.850014e+05	1
28716	4.206052e+00	1.823192e+05	1
28717	4.259154e+00	1.842397e+05	1
28718	4.231201e+00	1.944635e+05	1
28719	4.207140e+00	1.998847e+05	1
28720	4.173842e+00	1.798493e+05	1
28721	4.033893e+00	1.947351e+05	1
28722	4.072470e+00	1.748048e+05	1
28723	4.035724e+00	1.847422e+05	1
28724	4.061889e+00	1.750464e+05	1
28725	4.007488e+00	1.880407e+05	1
28726	4.043329e+00	1.819143e+05	1
28727	3.974105e+00	2.012499e+05	1
28728	3.792326e+00	1.797840e+05	1
28729	3.831286e+00	1.967364e+05	1
28730	3.983002e+00	1.752685e+05	1
28731	4.021742e+00	1.939450e+05	1
28732	4.009777e+00	1.900216e+05	1
28733	4.008858e+00	1.992122e+05	1
28734	4.015263e+00	1.874903e+05	1
28735	4.030844e+00	1.838839e+05	1
28736	4.030844e+00	1.861413e+05	0
28737	4.030844e+00	1.974316e+05	0
28738	4.067697e+00	1.776800e+05	1
28739	4.047797e+00	2.032328e+05	1
28740	3.984119e+00	1.823899e+05	1
28741	3.984119e+00	1.905953e+05	0
28742	4.078450e+00	1.682328e+05	1
28743	4.075429e+00	1.879942e+05	1
28744	4.158243e+00	1.841718e+05	1
28745	4.126926e+00	1.709455e+05	1
28746	4.175244e+00	1.947565e+05	1
28747	4.139131e+00	1.838548e+05	1
28748	4.129664e+00	1.852999e+05	1
28749	4.209272e+00	1.936151e+05	1
28750	4.200935e+00	1.848661e+05	1
28751	4.282796e+00	1.917933e+05	1
28752	4.282796e+00	1.881094e+05	0
28753	4.223807e+00	1.725234e+05	1
28754	4.032975e+00	1.895497e+05	1
28755	4.129700e+00	1.907374e+05	1
28756	4.155534e+00	1.830991e+05	1
28757	4.164836e+00	1.928251e+05	1
28758	4.272901e+00	1.749623e+05	1
28759	4.272901e+00	1.987383e+05	0
28760	4.272901e+00	1.958508e+05	0
28761	4.374644e+00	1.902140e+05	1
28762	4.313233e+00	1.890709e+05	1
28763	4.313233e+00	1.827120e+05	0
28764	4.382239e+00	1.768057e+05	1
28765	4.402147e+00	1.890372e+05	1
28766	4.311257e+00	1.799908e+05	1
28767	4.269457e+00	1.872110e+05	1
28768	4.267975e+00	1.865722e+05	1
28769	4.342734e+00	1.802150e+05	1
28770	4.342734e+00	1.851488e+05	0
28771	4.393550e+00	1.762923e+05	1
28772	4.268881e+00	1.875291e+05	1
28773	4.241448e+00	1.960039e+05	1
28774	4.257621e+00	2.026581e+05	1
28775	4.273455e+00	1.850643e+05	1
28776	4.381834e+00	1.852473e+05	1
28777	4.342202e+00	1.903264e+05	1
28778	4.177726e+00	1.900743e+05	1
28779	4.167627e+00	2.092991e+05	1
28780	4.167808e+00	1.842975e+05	1
28781	4.268847e+00	1.995110e+05	1
28782	4.340707e+00	1.759965e+05	1
28783	4.440297e+00	1.983626e+05	1
28784	4.496196e+00	1.727288e+05	1
28785	4.612908e+00	1.813134e+05	1
28786	4.704402e+00	1.756350e+05	1
28787	4.704402e+00	1.984507e+05	0
28788	4.668135e+00	1.816314e+05	1
28789	4.762077e+00	1.856548e+05	1
28790	4.863599e+00	2.017423e+05	1
28791	4.880139e+00	2.005555e+05	1
28792	4.880139e+00	1.959575e+05	0
28793	4.846208e+00	1.808865e+05	1
28794	4.850434e+00	1.814230e+05	1
28795	4.850434e+00	1.854471e+05	0
28796	4.702239e+00	1.775588e+05	1
28797	4.708071e+00	1.921695e+05	1
28798	4.708071e+00	1.867271e+05	0
28799	4.853428e+00	1.860053e+05	1
28800	4.801166e+00	1.813016e+05	1
28801	4.685634e+00	1.940509e+05	1
28802	4.810527e+00	1.776987e+05	1
28803	4.996302e+00	1.863397e+05	1
28804	5.058591e+00	1.841029e+05	1
28805	4.980707e+00	1.816742e+05	1
28806	5.015641e+00	1.848943e+05	1
28807	5.101718e+00	1.910161e+05	1
28808	5.015382e+00	1.830211e+05	1
28809	4.911323e+00	1.896872e+05	1
28810	5.010881e+00	1.748703e+05	1
28811	5.142883e+00	1.878872e+05	1
28812	5.132846e+00	1.903798e+05	1
28813	5.137507e+00	1.764875e+05	1
28814	5.041547e+00	1.936170e+05	1
28815	5.095395e+00	1.727935e+05	1
28816	5.161317e+00	1.819048e+05	1
28817	5.265288e+00	1.647047e+05	1
28818	5.265288e+00	1.886312e+05	0
28819	5.272981e+00	1.760743e+05	1
28820	5.176036e+00	1.855191e+05	1
28821	5.103970e+00	1.841737e+05	1
28822	5.131809e+00	1.854011e+05	1
28823	5.104127e+00	1.864556e+05	1
28824	5.129330e+00	1.887860e+05	1
28825	5.186991e+00	1.820162e+05	1
28826	5.155336e+00	1.805086e+05	1
