196	1	0.882653	1.366096
197	1	0.883249	1.412971
198	1	0.883838	1.394019
199	0	0.879397	1.394019
200	1	0.880000	1.316427
201	0	0.875622	1.316427
202	1	0.876238	1.331234
203	1	0.876847	1.377731
204	1	0.877451	1.476026
205	1	0.878049	1.348299
206	1	0.878641	1.286751
207	1	0.879227	1.296883
208	1	0.879808	1.385776
209	1	0.880383	1.396630
210	1	0.880952	1.446572
211	1	0.881517	1.398575
212	1	0.882075	1.369249
213	1	0.882629	1.313350
214	1	0.883178	1.284434
215	1	0.883721	1.317431
216	1	0.884259	1.385873
217	1	0.884793	1.437878
218	1	0.885321	1.374152
219	1	0.885845	1.305060
220	1	0.886364	1.257390
221	1	0.886878	1.209967
222	1	0.887387	1.202205
223	1	0.887892	1.164614
224	1	0.888393	1.245983
225	1	0.888889	1.209705
226	1	0.889381	1.237463
227	1	0.889868	1.194793
228	1	0.890351	1.213166
229	1	0.890830	1.188832
230	1	0.891304	1.216292
231	1	0.891775	1.291731
232	1	0.892241	1.200543
233	1	0.892704	1.240572
234	1	0.893162	1.290151
235	1	0.893617	1.243100
236	1	0.894068	1.225636
237	1	0.894515	1.209471
238	1	0.894958	1.222678
239	1	0.895397	1.275432
240	1	0.895833	1.402349
241	1	0.896266	1.317246
242	1	0.896694	1.294249
243	1	0.897119	1.287291
244	1	0.897541	1.308057
245	1	0.897959	1.254996
246	1	0.898374	1.131562
247	1	0.898785	1.127150
248	0	0.895161	1.127150
249	1	0.895582	1.052198
250	1	0.896000	1.136221
251	1	0.896414	1.132054
252	1	0.896825	1.168272
253	1	0.897233	1.151038
254	1	0.897638	1.174294
255	1	0.898039	1.216845
256	0	0.894531	1.216845
257	0	0.891051	1.216845
258	1	0.891473	1.264103
259	1	0.891892	1.238208
260	1	0.892308	1.026755
261	1	0.892720	1.086810
262	1	0.893130	1.183717
263	1	0.893536	1.245744
264	1	0.893939	1.203292
265	1	0.894340	1.065289
266	1	0.894737	1.167573
267	1	0.895131	1.138959
268	1	0.895522	1.118983
269	1	0.895911	1.103843
270	1	0.896296	1.023263
271	1	0.896679	1.045204
272	1	0.897059	1.020571
273	1	0.897436	1.009019
274	1	0.897810	1.069198
275	1	0.898182	1.179453
276	1	0.898551	1.115259
277	1	0.898917	1.089180
278	1	0.899281	1.062230
279	1	0.899642	1.119170
280	1	0.900000	1.098000
281	1	0.900356	1.073024
282	1	0.900709	1.012683
283	1	0.901060	0.950133
284	1	0.901408	0.972097
285	1	0.901754	1.072390
286	1	0.902098	1.192291
287	0	0.898955	1.192291
288	1	0.899306	1.220320
289	1	0.899654	1.187092
290	1	0.900000	1.400823
291	1	0.900344	1.422845
292	1	0.900685	1.396009
293	1	0.901024	1.475444
294	1	0.901361	1.464676
295	1	0.901695	1.501884
296	1	0.902027	1.387369
297	1	0.902357	1.350098
298	1	0.902685	1.412998
299	1	0.903010	1.483262
300	1	0.903333	1.628994
301	1	0.903654	1.691285
302	0	0.900662	1.691285
303	1	0.900990	1.790698
304	1	0.901316	1.838967
305	1	0.901639	1.844267
306	0	0.898693	1.844267
307	1	0.899023	1.875309
308	1	0.899351	1.762179
309	1	0.899676	1.862501
310	1	0.900000	1.812460
311	1	0.900322	1.903906
312	1	0.900641	1.922299
313	1	0.900958	1.833267
314	1	0.901274	1.793482
315	1	0.901587	1.796441
316	1	0.901899	1.948126
317	1	0.902208	1.893565
318	0	0.899371	1.893565
319	1	0.899687	1.785902
320	1	0.900000	1.819573
321	1	0.900312	1.879895
322	1	0.900621	1.679070
323	1	0.900929	1.472499
324	1	0.901235	1.432041
325	1	0.901538	1.324647
326	1	0.901840	1.305711
327	1	0.902141	1.275404
328	1	0.902439	1.166150
329	1	0.902736	1.161866
330	1	0.903030	1.085131
331	1	0.903323	1.075768
332	1	0.903614	1.098893
333	1	0.903904	1.001607
334	1	0.904192	1.063827
335	1	0.904478	1.001251
336	0	0.901786	1.001251
337	1	0.902077	0.992148
338	1	0.902367	0.966209
339	1	0.902655	0.902354
340	1	0.902941	0.853179
341	1	0.903226	0.848871
342	1	0.903509	0.877626
343	1	0.903790	0.899974
344	1	0.904070	0.967946
345	1	0.904348	0.971893
346	1	0.904624	0.958127
347	0	0.902017	0.958127
348	1	0.902299	0.889894
349	1	0.902579	0.833828
350	1	0.902857	0.893203
351	1	0.903134	0.910498
352	1	0.903409	0.870842
353	1	0.903683	0.922783
354	1	0.903955	0.915455
355	1	0.904225	0.917806
356	1	0.904494	0.876798
357	1	0.904762	0.844628
358	1	0.905028	0.884046
359	1	0.905292	0.936383
360	1	0.905556	0.920013
361	1	0.905817	0.995080
362	1	0.906077	1.001754
363	1	0.906336	1.061610
364	1	0.906593	1.077801
365	1	0.906849	1.095286
366	1	0.907104	1.056230
367	1	0.907357	1.113156
368	1	0.907609	1.079473
369	1	0.907859	1.123625
370	1	0.908108	1.147472
371	1	0.908356	1.209044
372	1	0.908602	1.148744
373	1	0.908847	1.174905
374	1	0.909091	1.194806
375	1	0.909333	1.190206
376	1	0.909574	1.186213
377	1	0.909814	1.188208
378	1	0.910053	1.326731
379	1	0.910290	1.443561
380	1	0.910526	1.563554
381	0	0.908136	1.563554
382	0	0.905759	1.563554
383	1	0.906005	1.450199
384	0	0.903646	1.450199
385	1	0.903896	1.485841
386	1	0.904145	1.456979
387	1	0.904393	1.490879
388	1	0.904639	1.489924
389	1	0.904884	1.450492
390	1	0.905128	1.488804
391	1	0.905371	1.524111
392	1	0.905612	1.422711
393	1	0.905852	1.426832
394	1	0.906091	1.552173
395	1	0.906329	1.438684
396	1	0.906566	1.428397
397	1	0.906801	1.587348
398	1	0.907035	1.541383
399	1	0.907268	1.498274
400	1	0.907500	1.485168
401	1	0.907731	1.380410
402	1	0.907960	1.368874
403	0	0.905707	1.368874
404	1	0.905941	1.381932
405	1	0.906173	1.375591
406	1	0.906404	1.292079
407	1	0.906634	1.374974
408	1	0.906863	1.413066
409	1	0.907090	1.405852
410	1	0.907317	1.537588
411	1	0.907543	1.642658
412	1	0.907767	1.731318
413	1	0.907990	1.625996
414	1	0.908213	1.618029
415	1	0.908434	1.652396
416	1	0.908654	1.735863
417	1	0.908873	1.643593
418	1	0.909091	1.583462
419	1	0.909308	1.626126
420	1	0.909524	1.611907
421	1	0.909739	1.631456
422	1	0.909953	1.740805
423	1	0.910165	1.667762
424	1	0.910377	1.805193
425	1	0.910588	1.935452
426	1	0.910798	1.926826
427	0	0.908665	1.926826
428	1	0.908879	1.739571
429	1	0.909091	1.647787
430	1	0.909302	1.613238
431	1	0.909513	1.562090
432	1	0.909722	1.564160
433	1	0.909931	1.592615
434	1	0.910138	1.459254
435	1	0.910345	1.323187
436	1	0.910550	1.248504
437	1	0.910755	1.251390
438	0	0.908676	1.251390
439	1	0.908884	1.277684
440	1	0.909091	1.164231
441	1	0.909297	1.230523
442	1	0.909502	1.301342
443	0	0.907449	1.301342
444	1	0.907658	1.342858
445	1	0.907865	1.378439
446	1	0.908072	1.556324
447	1	0.908277	1.527910
448	1	0.908482	1.535983
449	1	0.908686	1.548986
450	1	0.908889	1.548640
451	1	0.909091	1.555236
452	1	0.909292	1.491736
453	1	0.909492	1.404339
454	1	0.909692	1.352253
455	1	0.909890	1.419889
456	1	0.910088	1.351414
457	1	0.910284	1.358026
458	1	0.910480	1.279443
459	1	0.910675	1.389343
460	1	0.910870	1.469947
461	1	0.911063	1.623243
462	1	0.911255	1.671574
463	1	0.911447	1.653620
464	1	0.911638	1.629949
465	1	0.911828	1.791550
466	1	0.912017	1.843660
467	1	0.912206	1.787559
468	1	0.912393	1.668032
469	1	0.912580	1.749023
470	1	0.912766	1.798333
471	1	0.912951	1.764507
472	1	0.913136	1.905123
473	0	0.911205	1.905123
474	1	0.911392	2.049293
475	1	0.911579	2.105659
476	1	0.911765	2.064159
477	1	0.911950	1.994886
478	1	0.912134	2.071543
479	1	0.912317	2.211766
480	1	0.912500	2.288881
481	1	0.912682	2.414838
482	0	0.910788	2.414838
483	1	0.910973	2.550418
484	1	0.911157	2.384064
485	1	0.911340	2.425572
486	1	0.911523	2.452146
487	1	0.911704	2.321264
488	1	0.911885	2.204192
489	1	0.912065	2.213742
490	0	0.910204	2.213742
491	1	0.910387	2.146155
492	1	0.910569	2.024889
493	1	0.910751	2.068035
494	1	0.910931	2.128006
495	1	0.911111	2.023397
496	1	0.911290	2.140286
497	1	0.911469	2.124188
498	1	0.911647	2.125416
499	1	0.911824	2.155540
500	1	0.912000	2.230380
501	1	0.912176	2.278321
502	0	0.910359	2.278321
503	1	0.910537	2.077207
504	0	0.908730	2.077207
505	0	0.906931	2.077207
506	1	0.907115	2.010792
507	1	0.907298	2.001776
508	1	0.907480	1.888308
509	1	0.907662	1.818822
510	1	0.907843	1.764232
511	1	0.908023	1.684182
512	0	0.906250	1.684182
513	1	0.906433	1.696927
514	1	0.906615	1.799608
515	1	0.906796	1.866768
516	1	0.906977	1.954441
517	1	0.907157	1.905271
518	1	0.907336	1.873649
519	1	0.907514	1.693859
520	0	0.905769	1.693859
521	1	0.905950	1.775494
522	1	0.906130	1.744191
523	0	0.904398	1.744191
524	1	0.904580	1.644568
525	1	0.904762	1.595752
526	0	0.903042	1.595752
527	1	0.903226	1.617705
528	1	0.903409	1.648009
529	1	0.903592	1.603568
530	1	0.903774	1.715755
531	1	0.903955	1.682888
532	1	0.904135	1.701121
533	1	0.904315	1.597480
534	1	0.904494	1.695536
535	1	0.904673	1.636372
536	1	0.904851	1.553277
537	1	0.905028	1.560349
538	1	0.905204	1.654241
539	1	0.905380	1.748745
540	1	0.905556	1.673453
541	1	0.905730	1.660543
542	1	0.905904	1.701237
543	1	0.906077	1.592720
544	1	0.906250	1.598651
545	1	0.906422	1.734091
546	0	0.904762	1.734091
547	0	0.903108	1.734091
548	1	0.903285	1.780190
549	1	0.903461	1.707795
550	1	0.903636	1.693256
551	1	0.903811	1.726893
552	1	0.903986	1.703370
553	1	0.904159	1.647154
554	0	0.902527	1.647154
555	1	0.902703	1.545933
556	1	0.902878	1.542633
557	1	0.903052	1.523072
558	1	0.903226	1.470338
559	1	0.903399	1.468937
560	1	0.903571	1.397440
561	1	0.903743	1.407626
562	0	0.902135	1.407626
563	1	0.902309	1.378911
564	1	0.902482	1.347482
565	1	0.902655	1.327428
566	1	0.902827	1.211179
567	1	0.902998	1.265151
568	1	0.903169	1.218675
569	1	0.903339	1.211912
570	1	0.903509	1.329087
571	1	0.903678	1.261553
572	1	0.903846	1.165215
573	1	0.904014	1.075149
574	1	0.904181	1.073569
575	1	0.904348	1.052274
576	1	0.904514	1.148864
577	1	0.904679	1.102670
578	1	0.904844	1.124816
579	1	0.905009	1.176535
580	1	0.905172	1.191742
581	1	0.905336	1.186628
582	1	0.905498	1.269093
583	1	0.905660	1.297314
584	1	0.905822	1.271149
585	1	0.905983	1.301080
586	1	0.906143	1.321596
587	0	0.904600	1.321596
588	1	0.904762	1.321163
589	1	0.904924	1.237423
590	1	0.905085	1.251607
591	0	0.903553	1.251607
592	1	0.903716	1.274793
593	1	0.903879	1.232159
594	1	0.904040	1.320344
595	0	0.902521	1.320344
596	1	0.902685	1.399849
597	1	0.902848	1.408712
598	1	0.903010	1.388019
599	1	0.903172	1.400005
600	1	0.903333	1.513101
601	1	0.903494	1.350402
602	1	0.903654	1.272402
603	0	0.902156	1.272402
604	0	0.900662	1.272402
605	1	0.900826	1.349619
606	1	0.900990	1.336042
607	1	0.901153	1.340239
608	1	0.901316	1.317901
609	1	0.901478	1.354651
610	1	0.901639	1.472942
611	1	0.901800	1.490511
612	1	0.901961	1.529020
613	1	0.902121	1.638698
614	1	0.902280	1.728414
615	1	0.902439	1.703707
616	1	0.902597	1.733319
617	1	0.902755	1.659940
618	1	0.902913	1.631554
619	0	0.901454	1.631554
620	1	0.901613	1.656981
621	1	0.901771	1.717392
622	1	0.901929	1.727342
623	1	0.902087	1.517466
624	1	0.902244	1.517091
625	0	0.900800	1.517091
626	1	0.900958	1.469963
627	1	0.901116	1.448869
628	0	0.899682	1.448869
629	1	0.899841	1.460412
630	1	0.900000	1.371994
631	1	0.900158	1.284542
632	0	0.898734	1.284542
633	1	0.898894	1.382338
634	1	0.899054	1.476986
635	1	0.899213	1.524595
636	1	0.899371	1.483400
637	1	0.899529	1.418904
638	1	0.899687	1.507010
639	1	0.899844	1.538498
640	1	0.900000	1.507296
641	1	0.900156	1.547942
642	1	0.900312	1.545109
643	1	0.900467	1.586993
644	1	0.900621	1.598971
645	1	0.900775	1.588455
646	1	0.900929	1.525067
647	0	0.899536	1.525067
648	1	0.899691	1.499992
649	0	0.898305	1.499992
650	1	0.898462	1.457041
651	1	0.898618	1.468339
652	1	0.898773	1.440844
653	1	0.898928	1.533972
654	1	0.899083	1.529796
655	1	0.899237	1.578292
656	1	0.899390	1.543992
657	1	0.899543	1.584828
658	1	0.899696	1.661362
659	1	0.899848	1.748656
660	0	0.898485	1.748656
661	1	0.898638	1.844042
662	1	0.898792	1.908402
663	1	0.898944	1.881996
664	1	0.899096	1.794397
665	1	0.899248	1.809072
666	1	0.899399	1.879174
667	1	0.899550	1.892394
668	1	0.899701	1.884882
669	1	0.899851	1.804832
670	1	0.900000	1.841058
671	1	0.900149	1.979454
672	1	0.900298	1.973247
673	1	0.900446	2.076341
674	1	0.900593	2.155582
675	1	0.900741	2.113375
676	1	0.900888	2.096154
677	1	0.901034	2.184622
678	1	0.901180	2.294856
679	1	0.901325	2.228086
680	0	0.900000	2.228086
681	1	0.900147	2.324156
682	1	0.900293	2.323998
683	1	0.900439	2.440518
684	1	0.900585	2.397189
685	1	0.900730	2.406541
686	1	0.900875	2.442635
687	1	0.901019	2.371551
688	1	0.901163	2.262914
689	1	0.901306	2.355523
690	1	0.901449	2.278147
691	1	0.901592	2.335521
692	1	0.901734	2.284131
693	1	0.901876	2.406053
694	1	0.902017	2.327836
695	1	0.902158	2.322196
696	1	0.902299	2.331194
697	1	0.902439	2.297302
698	1	0.902579	2.323277
699	1	0.902718	2.324709
700	1	0.902857	2.319657
701	1	0.902996	2.358233
702	1	0.903134	2.306061
703	1	0.903272	2.321715
704	1	0.903409	2.254669
705	1	0.903546	2.365072
706	1	0.903683	2.394607
707	1	0.903819	2.419307
708	0	0.902542	2.419307
709	0	0.901269	2.419307
710	1	0.901408	2.535415
711	0	0.900141	2.535415
712	0	0.898876	2.535415
713	0	0.897616	2.535415
714	1	0.897759	2.548953
715	1	0.897902	2.550059
716	1	0.898045	2.520835
717	1	0.898187	2.469815
718	1	0.898329	2.418965
719	1	0.898470	2.419823
720	1	0.898611	2.581971
721	1	0.898752	2.639043
722	1	0.898892	2.795404
723	1	0.899032	2.925663
724	1	0.899171	3.100983
725	1	0.899310	3.240501
726	1	0.899449	3.281042
727	1	0.899587	3.204982
728	1	0.899725	3.062880
729	1	0.899863	3.171027
730	1	0.900000	3.302620
731	1	0.900137	3.517068
732	1	0.900273	3.567591
733	1	0.900409	3.557731
734	1	0.900545	3.423717
735	0	0.899320	3.423717
736	1	0.899457	3.531788
737	1	0.899593	3.586920
738	1	0.899729	3.698136
739	1	0.899865	3.670343
740	1	0.900000	3.573324
741	1	0.900135	3.466002
742	1	0.900270	3.465811
743	1	0.900404	3.424182
744	1	0.900538	3.686271
745	1	0.900671	3.573925
746	1	0.900804	3.593510
747	1	0.900937	3.529351
748	1	0.901070	3.407236
749	1	0.901202	3.291522
750	1	0.901333	3.361328
751	0	0.900133	3.361328
752	1	0.900266	3.421740
753	1	0.900398	3.325785
754	1	0.900531	3.446274
755	1	0.900662	3.374964
756	1	0.900794	3.368514
757	1	0.900925	3.472637
758	1	0.901055	3.454201
759	1	0.901186	3.314553
760	1	0.901316	3.418845
761	1	0.901445	3.366953
762	1	0.901575	3.346126
763	0	0.900393	3.346126
764	1	0.900524	3.321032
765	1	0.900654	3.246419
766	1	0.900783	3.102093
767	1	0.900913	3.118650
768	1	0.901042	3.198199
769	1	0.901170	3.211412
770	1	0.901299	3.196923
771	1	0.901427	3.176135
772	1	0.901554	3.032622
773	1	0.901682	3.087939
774	1	0.901809	3.078773
775	1	0.901935	2.993457
776	1	0.902062	2.918293
777	1	0.902188	3.003769
778	0	0.901028	3.003769
779	1	0.901155	3.067139
780	1	0.901282	3.154973
781	1	0.901408	3.046720
782	1	0.901535	3.049748
783	1	0.901660	3.178592
784	1	0.901786	3.220135
785	1	0.901911	3.463577
786	1	0.902036	3.550487
787	1	0.902160	3.571305
788	1	0.902284	3.540415
789	1	0.902408	3.437526
790	1	0.902532	3.428913
791	0	0.901391	3.428913
792	1	0.901515	3.437478
793	1	0.901639	3.503239
794	1	0.901763	3.523162
795	1	0.901887	3.520033
796	1	0.902010	3.481971
797	1	0.902133	3.529915
798	1	0.902256	3.437332
799	1	0.902378	3.313946
800	1	0.902500	3.242849
801	1	0.902622	3.124635
802	1	0.902743	3.132611
803	1	0.902864	3.019817
804	0	0.901741	3.019817
805	1	0.901863	3.063401
806	1	0.901985	3.024248
807	0	0.900867	3.024248
808	1	0.900990	3.062259
809	1	0.901112	3.151548
810	1	0.901235	2.950145
811	1	0.901356	3.008489
812	1	0.901478	3.114790
813	0	0.900369	3.114790
814	1	0.900491	3.134559
815	1	0.900613	3.172094
816	1	0.900735	3.093908
817	1	0.900857	3.027009
818	1	0.900978	2.957369
819	1	0.901099	3.072312
820	1	0.901220	3.153853
821	1	0.901340	3.208407
822	1	0.901460	3.268024
823	1	0.901580	3.297314
824	1	0.901699	3.431155
825	0	0.900606	3.431155
826	1	0.900726	3.485008
827	0	0.899637	3.485008
828	1	0.899758	3.468937
829	1	0.899879	3.371306
830	1	0.900000	3.333401
831	1	0.900120	3.426356
832	1	0.900240	3.394617
833	1	0.900360	3.464512
834	1	0.900480	3.419249
835	1	0.900599	3.549121
836	0	0.899522	3.549121
837	1	0.899642	3.584058
838	1	0.899761	3.705721
839	1	0.899881	3.816894
840	1	0.900000	3.884488
841	0	0.898930	3.884488
842	1	0.899050	3.757812
843	1	0.899170	3.682046
844	1	0.899289	3.755602
845	1	0.899408	3.735081
846	1	0.899527	3.708631
847	1	0.899646	3.730760
848	1	0.899764	3.776868
849	1	0.899882	4.121397
850	1	0.900000	4.038521
851	1	0.900118	3.937873
852	1	0.900235	3.888855
853	1	0.900352	3.890849
854	1	0.900468	3.839193
855	1	0.900585	3.816780
856	0	0.899533	3.816780
857	0	0.898483	3.816780
858	1	0.898601	3.863525
859	1	0.898719	3.877908
860	0	0.897674	3.877908
861	1	0.897793	4.033430
862	1	0.897912	3.956802
863	1	0.898030	3.902431
864	1	0.898148	4.030429
865	1	0.898266	4.199037
866	1	0.898383	4.137475
867	1	0.898501	4.107371
868	1	0.898618	3.976707
869	1	0.898734	4.036908
870	1	0.898851	4.185939
871	1	0.898967	4.121986
872	1	0.899083	4.094133
873	1	0.899198	4.278788
874	1	0.899314	4.419970
875	1	0.899429	4.328002
876	1	0.899543	4.268473
877	0	0.898518	4.268473
878	1	0.898633	4.432197
879	1	0.898749	4.418770
880	1	0.898864	4.430633
881	0	0.897843	4.430633
882	1	0.897959	4.659738
883	1	0.898075	4.679985
884	1	0.898190	4.703399
885	1	0.898305	4.812891
886	1	0.898420	4.664952
887	0	0.897407	4.664952
888	1	0.897523	4.592558
889	1	0.897638	4.739970
890	1	0.897753	4.529815
891	0	0.896745	4.529815
892	1	0.896861	4.381620
893	1	0.896976	4.317849
894	1	0.897092	4.157589
895	1	0.897207	4.274167
896	1	0.897321	4.225631
897	1	0.897436	4.174860
898	1	0.897550	4.187665
899	1	0.897664	4.240025
900	0	0.896667	4.240025
901	1	0.896781	4.262031
902	1	0.896896	4.221783
903	1	0.897010	4.223627
904	1	0.897124	3.986268
905	1	0.897238	4.162516
906	0	0.896247	4.162516
907	1	0.896362	3.957782
908	1	0.896476	3.810742
909	1	0.896590	3.794276
910	1	0.896703	3.767727
911	1	0.896817	3.686315
912	1	0.896930	3.785434
913	0	0.895947	3.785434
914	0	0.894967	3.785434
915	1	0.895082	3.886260
916	1	0.895197	3.875269
917	1	0.895311	3.848880
918	1	0.895425	3.903134
919	1	0.895539	3.980954
920	1	0.895652	3.973550
921	1	0.895765	4.088251
922	1	0.895879	4.122106
923	1	0.895991	4.230643
924	1	0.896104	4.303781
925	1	0.896216	4.391129
926	1	0.896328	4.194986
927	1	0.896440	4.269527
928	1	0.896552	4.423920
929	1	0.896663	4.502638
930	1	0.896774	4.465807
931	1	0.896885	4.644163
932	1	0.896996	4.732417
933	1	0.897106	4.801334
934	1	0.897216	4.901516
935	1	0.897326	4.762628
936	1	0.897436	4.781545
937	1	0.897545	4.622414
938	1	0.897655	4.666907
939	1	0.897764	4.665140
940	1	0.897872	4.747597
941	1	0.897981	4.943059
942	1	0.898089	4.911067
943	1	0.898197	4.940267
944	1	0.898305	5.198063
945	1	0.898413	5.086286
946	1	0.898520	5.112260
947	1	0.898627	5.121716
948	1	0.898734	5.120673
949	1	0.898841	5.138088
950	1	0.898947	5.105197
951	1	0.899054	5.110791
952	1	0.899160	5.040899
953	1	0.899265	5.002728
954	1	0.899371	5.125315
955	1	0.899476	5.291825
956	1	0.899582	5.178104
957	1	0.899687	5.274699
958	1	0.899791	5.196782
959	1	0.899896	5.305872
960	1	0.900000	5.350290
961	1	0.900104	5.324129
962	1	0.900208	5.103680
963	1	0.900312	4.990635
964	1	0.900415	4.850887
965	1	0.900518	5.043677
966	1	0.900621	4.912095
967	1	0.900724	4.922105
968	1	0.900826	4.856457
969	1	0.900929	4.954029
970	1	0.901031	4.893884
971	1	0.901133	4.824722
972	1	0.901235	4.774515
973	1	0.901336	4.792299
974	1	0.901437	4.925996
975	0	0.900513	4.925996
976	1	0.900615	4.900147
977	1	0.900716	4.871399
978	1	0.900818	4.919655
979	1	0.900919	4.833532
980	1	0.901020	4.803976
981	1	0.901121	4.855604
982	1	0.901222	4.843643
983	1	0.901322	4.781454
984	1	0.901423	4.804071
985	1	0.901523	4.744634
986	0	0.900609	4.744634
987	1	0.900709	4.680576
988	0	0.899798	4.680576
989	1	0.899899	4.552217
990	1	0.900000	4.563610
991	1	0.900101	4.428529
992	0	0.899194	4.428529
993	1	0.899295	4.500022
994	1	0.899396	4.587833
995	1	0.899497	4.440618
996	1	0.899598	4.591370
997	1	0.899699	4.935838
998	1	0.899800	4.855054
999	1	0.899900	4.718240
